Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7434773,9.8003321,9.4717150,14.48
2,5.7434216,9.8005219,9.4578829,14.45
3,5.7435875,9.7999554,9.4454565,14.45
4,5.7440386,9.7984161,9.4356766,14.39
5,5.7439194,9.7988234,9.4224653,14.41
6,5.7436724,9.7996664,9.4099512,14.40
7,5.7433157,9.8008833,9.3976183,14.37
8,5.7434483,9.8004313,9.3856821,14.44
9,5.7436228,9.7998352,9.3708649,14.41
10,5.7437963,9.7992430,9.3594398,14.43
11,5.7439938,9.7985697,9.3499403,14.40
12,5.7439561,9.7986984,9.3371592,14.41
13,5.7435865,9.7999592,9.3243980,14.33
14,5.7435226,9.8001776,9.3118248,14.29
15,5.7434869,9.8002996,9.3014784,14.28
16,5.7437520,9.7993946,9.2891102,14.26
17,5.7438431,9.7990837,9.2771502,14.24
18,5.7436609,9.7997046,9.2666397,14.26
19,5.7439842,9.7986021,9.2554913,14.32
20,5.7434607,9.8003883,9.2411938,14.34
21,5.7435083,9.8002253,9.2286711,14.40
22,5.7431264,9.8015299,9.2168407,14.33
23,5.7434664,9.8003693,9.2045031,14.33
24,5.7440658,9.7983246,9.1934137,14.32
25,5.7437191,9.7995071,9.1810484,14.34
26,5.7440310,9.7984428,9.1708746,14.36
27,5.7434921,9.8002815,9.1584692,14.32
28,5.7434602,9.8003902,9.1470366,14.36
29,5.7433000,9.8009377,9.1348257,14.36
30,5.7435064,9.8002319,9.1218147,14.35
31,5.7438860,9.7989368,9.1117525,14.35
32,5.7436376,9.7997856,9.0992737,14.38
