Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443123,9.7974825,9.4821472,21.50
2,5.7442446,9.7977142,9.4720116,21.50
3,5.7442427,9.7977200,9.4624252,21.45
4,5.7444448,9.7970304,9.4557476,21.51
5,5.7442465,9.7977076,9.4450788,21.48
6,5.7442799,9.7975941,9.4361286,21.49
7,5.7441463,9.7980490,9.4254570,21.55
8,5.7443314,9.7974176,9.4139280,21.49
9,5.7442083,9.7978373,9.4040890,21.50
10,5.7442617,9.7976551,9.3951921,21.49
11,5.7443438,9.7973757,9.3879328,21.50
12,5.7442274,9.7977724,9.3768120,21.50
13,5.7442002,9.7978649,9.3673029,21.49
14,5.7442408,9.7977266,9.3549633,21.49
15,5.7443242,9.7974424,9.3443136,21.49
16,5.7442093,9.7978344,9.3343010,21.49
17,5.7444057,9.7971640,9.3259087,21.47
18,5.7443061,9.7975035,9.3183107,21.44
19,5.7442884,9.7975645,9.3078032,21.45
20,5.7441721,9.7979612,9.2982635,21.46
21,5.7442851,9.7975760,9.2862244,21.45
22,5.7443972,9.7971935,9.2763681,21.46
23,5.7442665,9.7976389,9.2667933,21.47
24,5.7444773,9.7969208,9.2592802,21.44
25,5.7443266,9.7974348,9.2501497,21.45
26,5.7442932,9.7975473,9.2400560,21.45
27,5.7441654,9.7979841,9.2298632,21.41
28,5.7443089,9.7974939,9.2180052,21.39
29,5.7443042,9.7975101,9.2077332,21.40
30,5.7443132,9.7974796,9.1982727,21.42
31,5.7445116,9.7968025,9.1917915,21.42
32,5.7443266,9.7974348,9.1820202,21.43
