Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7437162,9.7995167,9.5061445,16.07
2,5.7451386,9.7946644,9.5350599,16.07
3,5.7430296,9.8018599,9.5297298,16.09
4,5.7428083,9.8026152,9.4777908,16.13
5,5.7463889,9.7904034,9.4633656,16.10
6,5.7439842,9.7986021,9.4597664,16.11
7,5.7413292,9.8076668,9.4372759,16.11
8,5.7444029,9.7971745,9.4286156,16.11
9,5.7449188,9.7954149,9.4591103,16.12
10,5.7429113,9.8022633,9.4443359,16.10
11,5.7435045,9.8002386,9.3955727,16.11
12,5.7460957,9.7914019,9.3914461,16.10
13,5.7432499,9.8011074,9.3786306,16.10
14,5.7414131,9.8073797,9.3559294,16.12
15,5.7451310,9.7946911,9.3616247,16.05
16,5.7445316,9.7967348,9.3826523,16.08
17,5.7422876,9.8043928,9.3561735,16.07
18,5.7443142,9.7974758,9.3143597,16.04
19,5.7460833,9.7914448,9.3143759,16.03
20,5.7421851,9.8047438,9.2993450,16.07
21,5.7421875,9.8047352,9.2779026,16.06
22,5.7456293,9.7929926,9.2942038,16.05
23,5.7441778,9.7979422,9.3077068,16.06
24,5.7418232,9.8059797,9.2743177,16.00
25,5.7453132,9.7940693,9.2404203,16.01
26,5.7459049,9.7920523,9.2346821,16.06
27,5.7416253,9.8066559,9.2158852,16.02
28,5.7426758,9.8030682,9.1997099,16.04
29,5.7456975,9.7927599,9.2199488,16.04
30,5.7434015,9.8005905,9.2245884,16.01
31,5.7424545,9.8038235,9.1816101,16.03
32,5.7454586,9.7935743,9.1562691,16.01
