Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443905,9.7972164,9.4856319,24.75
2,5.7453275,9.7940207,9.4916687,24.78
3,5.7435899,9.7999477,9.4790926,24.77
4,5.7447219,9.7960854,9.4564371,24.78
5,5.7451100,9.7947626,9.4459743,24.75
6,5.7444391,9.7970505,9.4335051,24.79
7,5.7437186,9.7995081,9.4233923,24.77
8,5.7446470,9.7963409,9.4166613,24.76
9,5.7450924,9.7948227,9.4270554,24.73
10,5.7436481,9.7997494,9.4080420,24.82
11,5.7448092,9.7957878,9.3899326,24.74
12,5.7449770,9.7952156,9.3786945,24.76
13,5.7442656,9.7976418,9.3669462,24.75
14,5.7436967,9.7995834,9.3572855,24.71
15,5.7447100,9.7961264,9.3511705,24.69
16,5.7447252,9.7960749,9.3606405,24.69
17,5.7440014,9.7985439,9.3367615,24.66
18,5.7449837,9.7951927,9.3217783,24.63
19,5.7449884,9.7951765,9.3094625,24.61
20,5.7442341,9.7977495,9.2987566,24.61
21,5.7441721,9.7979612,9.2903967,24.62
22,5.7450371,9.7950106,9.2871237,24.58
23,5.7444715,9.7969398,9.2925138,24.60
24,5.7441711,9.7979641,9.2651663,24.60
25,5.7451105,9.7947607,9.2547150,24.62
26,5.7447672,9.7959309,9.2419958,24.56
27,5.7438250,9.7991457,9.2312889,24.65
28,5.7438989,9.7988930,9.2249994,24.65
29,5.7452431,9.7943087,9.2248287,24.68
30,5.7439432,9.7987423,9.2240829,24.63
31,5.7441378,9.7980785,9.1978340,24.62
32,5.7451725,9.7945490,9.1877842,24.65
