Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440834,9.7982635,9.4786415,18.69
2,5.7440338,9.7984333,9.4669867,18.66
3,5.7441683,9.7979736,9.4588976,18.64
4,5.7439470,9.7987289,9.4466181,18.62
5,5.7441406,9.7980680,9.4357958,18.65
6,5.7439661,9.7986641,9.4253464,18.65
7,5.7440739,9.7982969,9.4122429,18.62
8,5.7440200,9.7984800,9.4011965,18.62
9,5.7440438,9.7983990,9.3899441,18.67
10,5.7440777,9.7982836,9.3812990,18.64
11,5.7439575,9.7986937,9.3687983,18.63
12,5.7441444,9.7980556,9.3589296,18.62
13,5.7439184,9.7988262,9.3475475,18.61
14,5.7440844,9.7982607,9.3344822,18.61
15,5.7440481,9.7983847,9.3233461,18.64
16,5.7441435,9.7980585,9.3128834,18.56
17,5.7440338,9.7984333,9.3038731,18.61
18,5.7440147,9.7984982,9.2917004,18.61
19,5.7441697,9.7979698,9.2821884,18.62
20,5.7439518,9.7987127,9.2703285,18.63
21,5.7441168,9.7981501,9.2590122,18.62
22,5.7440324,9.7984381,9.2480049,18.58
23,5.7441635,9.7979898,9.2381153,18.64
24,5.7439661,9.7986641,9.2287178,18.64
25,5.7440367,9.7984228,9.2172003,18.64
26,5.7440338,9.7984333,9.2075148,18.69
27,5.7439175,9.7988300,9.1952028,18.67
28,5.7439809,9.7986135,9.1844053,18.66
29,5.7439404,9.7987518,9.1733599,18.66
30,5.7440596,9.7983446,9.1645002,18.67
31,5.7438297,9.7991295,9.1541615,18.66
32,5.7440391,9.7984152,9.1426706,18.69
