Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7461424,9.7912436,9.5579157,19.61
2,5.7471304,9.7878771,9.5656185,19.62
3,5.7420788,9.8051062,9.5486908,19.56
4,5.7396889,9.8132734,9.5132856,19.59
5,5.7527676,9.7687035,9.5970831,19.58
6,5.7450461,9.7949800,9.6423206,19.54
7,5.7357178,9.8268661,9.5655127,19.55
8,5.7472486,9.7874746,9.4903107,19.55
9,5.7468004,9.7890015,9.4926758,19.59
10,5.7413268,9.8076754,9.4732389,19.58
11,5.7415085,9.8070545,9.4357300,19.54
12,5.7527900,9.7686281,9.5414867,19.54
13,5.7421327,9.8049231,9.5593653,19.58
14,5.7363071,9.8248472,9.4627237,19.58
15,5.7492542,9.7806473,9.4217043,19.54
16,5.7457123,9.7927094,9.4153852,19.47
17,5.7407694,9.8095798,9.3907623,19.48
18,5.7437487,9.7994061,9.3727379,19.52
19,5.7521663,9.7707462,9.4842749,19.49
20,5.7395620,9.8137074,9.4762001,19.51
21,5.7383361,9.8179007,9.3696604,19.53
22,5.7496161,9.7794161,9.3413935,19.56
23,5.7444715,9.7969398,9.3374262,19.60
24,5.7389503,9.8157997,9.3117876,19.55
25,5.7480221,9.7848396,9.3146820,19.56
26,5.7502346,9.7773113,9.4149227,19.59
27,5.7376633,9.8202038,9.3815660,19.60
28,5.7408161,9.8094196,9.2745266,19.59
29,5.7490206,9.7814417,9.2690802,19.57
30,5.7435794,9.7999840,9.2577152,19.61
31,5.7385249,9.8172541,9.2317610,19.59
32,5.7505474,9.7762489,9.2701492,19.59
