Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7448158,9.7957649,9.4839058,24.02
2,5.7446527,9.7963219,9.5022306,23.98
3,5.7434540,9.8004112,9.4888535,24.03
4,5.7440553,9.7983599,9.4500599,23.97
5,5.7456551,9.7929039,9.4369230,24.04
6,5.7438865,9.7989359,9.4312439,23.96
7,5.7430792,9.8016911,9.4137669,23.97
8,5.7453060,9.7940941,9.4097967,23.95
9,5.7445064,9.7968206,9.4276514,23.91
10,5.7430649,9.8017397,9.4081354,23.89
11,5.7446842,9.7962141,9.3740416,23.91
12,5.7455144,9.7933836,9.3630962,23.94
13,5.7434254,9.8005095,9.3531713,23.93
14,5.7432766,9.8010168,9.3369751,23.93
15,5.7452106,9.7944193,9.3434515,23.98
16,5.7443008,9.7975225,9.3520985,23.94
17,5.7430019,9.8019543,9.3255472,23.95
18,5.7448778,9.7955542,9.2983179,24.00
19,5.7453947,9.7937918,9.2892647,23.96
20,5.7430782,9.8016939,9.2744713,23.98
21,5.7434311,9.8004894,9.2615528,23.97
22,5.7454052,9.7937555,9.2749929,24.02
23,5.7441812,9.7979298,9.2756281,24.01
24,5.7432833,9.8009939,9.2418356,24.03
25,5.7451220,9.7947216,9.2221327,24.01
26,5.7450914,9.7948256,9.2149887,24.03
27,5.7429457,9.8021460,9.1981535,23.96
28,5.7437963,9.7992430,9.1901436,23.94
29,5.7454462,9.7936163,9.2041311,23.91
30,5.7440448,9.7983952,9.1992369,23.88
31,5.7431326,9.8015089,9.1608744,23.83
32,5.7454085,9.7937441,9.1475029,23.84
