Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7446241,9.7964191,9.4802675,21.26
2,5.7442760,9.7976065,9.4687271,21.20
3,5.7438488,9.7990646,9.4569626,21.19
4,5.7443132,9.7974796,9.4502668,21.17
5,5.7442303,9.7977629,9.4397049,21.18
6,5.7443609,9.7973166,9.4283400,21.20
7,5.7442179,9.7978048,9.4179831,21.24
8,5.7446561,9.7963104,9.4058094,21.21
9,5.7442732,9.7976170,9.3939419,21.20
10,5.7441111,9.7981691,9.3839540,21.18
11,5.7444372,9.7970572,9.3762646,21.22
12,5.7443495,9.7973566,9.3684883,21.22
13,5.7444878,9.7968845,9.3562260,21.18
14,5.7442179,9.7978048,9.3448629,21.20
15,5.7445745,9.7965889,9.3334780,21.20
16,5.7440357,9.7984266,9.3218050,21.18
17,5.7440786,9.7982807,9.3107700,21.17
18,5.7440777,9.7982836,9.3007240,21.16
19,5.7441978,9.7978735,9.2936811,21.14
20,5.7443590,9.7973232,9.2801790,21.15
21,5.7443132,9.7974796,9.2680216,21.14
22,5.7444510,9.7970095,9.2574358,21.13
23,5.7438974,9.7988987,9.2464809,21.14
24,5.7442751,9.7976103,9.2378798,21.15
25,5.7440729,9.7982998,9.2278652,21.15
26,5.7441225,9.7981310,9.2206593,21.17
27,5.7442908,9.7975559,9.2080441,21.20
28,5.7445111,9.7968054,9.1958704,21.19
29,5.7444859,9.7968912,9.1853094,21.24
30,5.7438631,9.7990150,9.1746960,21.22
31,5.7444973,9.7968521,9.1676970,21.23
32,5.7442961,9.7975378,9.1570177,21.17
