Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7453418,9.7939720,9.5081615,26.00
2,5.7464781,9.7900991,9.5084000,26.00
3,5.7425871,9.8033705,9.4917374,25.97
4,5.7434916,9.8002825,9.4731493,25.95
5,5.7459521,9.7918921,9.4923363,25.98
6,5.7444053,9.7971659,9.4990110,25.96
7,5.7432370,9.8011522,9.4643612,25.91
8,5.7456112,9.7930536,9.4386330,25.92
9,5.7461004,9.7913857,9.4411459,25.86
10,5.7422438,9.8045425,9.4191456,25.90
11,5.7440014,9.7985439,9.4091301,25.91
12,5.7457824,9.7924700,9.4301491,25.91
13,5.7441130,9.7981625,9.4295340,25.92
14,5.7432384,9.8011475,9.3877754,25.95
15,5.7463098,9.7906733,9.3707409,25.94
16,5.7453899,9.7938080,9.3729906,25.95
17,5.7422533,9.8045101,9.3483915,25.91
18,5.7448635,9.7956028,9.3418112,25.91
19,5.7452765,9.7941942,9.3674107,25.88
20,5.7439928,9.7985725,9.3593864,25.93
21,5.7435541,9.8000698,9.3149433,25.92
22,5.7467752,9.7890873,9.3027277,25.91
23,5.7443924,9.7972097,9.3042669,25.89
24,5.7422032,9.8046808,9.2782011,25.91
25,5.7454700,9.7935343,9.2759247,25.90
26,5.7449732,9.7952290,9.3020525,25.90
27,5.7435522,9.8000765,9.2866478,25.90
28,5.7441988,9.7978706,9.2444353,25.88
29,5.7467098,9.7893095,9.2398500,25.89
30,5.7433939,9.8006172,9.2350636,25.90
31,5.7427473,9.8028240,9.2096796,25.91
32,5.7457428,9.7926044,9.2192802,25.88
