Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441692,9.7979708,9.4816322,19.02
2,5.7440062,9.7985277,9.4699993,19.04
3,5.7443352,9.7974052,9.4589052,19.07
4,5.7442274,9.7977724,9.4504642,19.04
5,5.7441673,9.7979774,9.4385872,19.02
6,5.7444172,9.7971249,9.4294910,18.96
7,5.7442183,9.7978039,9.4173908,18.91
8,5.7444162,9.7971277,9.4073601,18.88
9,5.7440453,9.7983942,9.3962584,18.87
10,5.7443476,9.7973623,9.3869839,18.86
11,5.7440844,9.7982607,9.3782606,18.84
12,5.7442570,9.7976713,9.3669891,18.84
13,5.7443857,9.7972326,9.3597565,18.82
14,5.7442389,9.7977333,9.3485250,18.85
15,5.7442923,9.7975512,9.3372459,18.87
16,5.7441201,9.7981386,9.3267460,18.85
17,5.7444086,9.7971544,9.3196888,18.87
18,5.7440391,9.7984152,9.3072882,18.88
19,5.7443256,9.7974377,9.2970257,18.81
20,5.7443504,9.7973528,9.2886810,18.78
21,5.7442007,9.7978640,9.2753830,18.75
22,5.7442741,9.7976131,9.2649088,18.69
23,5.7440352,9.7984285,9.2542400,18.64
24,5.7442484,9.7977009,9.2457895,18.61
25,5.7440653,9.7983255,9.2336254,18.60
26,5.7442584,9.7976665,9.2224207,18.67
27,5.7441993,9.7978687,9.2136602,18.69
28,5.7442608,9.7976589,9.2011948,18.72
29,5.7440019,9.7985420,9.1888514,18.75
30,5.7439947,9.7985659,9.1783352,18.78
31,5.7441349,9.7980881,9.1705647,18.74
32,5.7440319,9.7984400,9.1573858,18.72
