Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7448549,9.7956324,9.4784050,24.88
2,5.7450552,9.7949495,9.4928789,24.85
3,5.7435865,9.7999592,9.4816036,24.83
4,5.7441783,9.7979403,9.4472008,24.81
5,5.7454014,9.7937689,9.4361496,24.81
6,5.7441001,9.7982063,9.4286776,24.86
7,5.7432995,9.8009386,9.4134979,24.82
8,5.7452445,9.7943039,9.4084234,24.80
9,5.7447090,9.7961302,9.4228315,24.82
10,5.7433596,9.8007336,9.4062634,24.77
11,5.7446561,9.7963104,9.3762426,24.78
12,5.7453690,9.7938795,9.3649426,24.77
13,5.7437625,9.7993593,9.3556633,24.78
14,5.7437172,9.7995129,9.3424215,24.79
15,5.7452445,9.7943039,9.3453035,24.82
16,5.7443895,9.7972193,9.3530340,24.78
17,5.7433405,9.8007994,9.3305178,24.76
18,5.7447014,9.7961559,9.3057547,24.80
19,5.7452393,9.7943220,9.2955656,24.78
20,5.7433619,9.8007259,9.2831612,24.76
21,5.7439451,9.7987356,9.2720051,24.76
22,5.7451944,9.7944746,9.2816534,24.75
23,5.7443748,9.7972698,9.2822924,24.71
24,5.7434092,9.8005638,9.2534752,24.77
25,5.7448568,9.7956257,9.2348900,24.79
26,5.7449841,9.7951918,9.2259636,24.77
27,5.7433119,9.8008966,9.2100687,24.77
28,5.7440262,9.7984591,9.2042274,24.77
29,5.7453461,9.7939577,9.2153807,24.79
30,5.7440357,9.7984266,9.2095671,24.78
31,5.7434292,9.8004961,9.1773767,24.78
32,5.7453265,9.7940245,9.1632147,24.78
