Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7448621,9.7956076,9.4787579,22.60
2,5.7446795,9.7962303,9.4665432,22.57
3,5.7436466,9.7997541,9.4533710,22.65
4,5.7439737,9.7986383,9.4485407,22.67
5,5.7453127,9.7940712,9.4580584,22.67
6,5.7437119,9.7995310,9.4523506,22.69
7,5.7439485,9.7987242,9.4171047,22.70
8,5.7451944,9.7944746,9.4043217,22.73
9,5.7445669,9.7966137,9.3909588,22.69
10,5.7436075,9.7998877,9.3774252,22.76
11,5.7442813,9.7975883,9.3711872,22.78
12,5.7454071,9.7937498,9.3833809,22.81
13,5.7435813,9.7999773,9.3729525,22.80
14,5.7442417,9.7977238,9.3412151,22.86
15,5.7452564,9.7942629,9.3292685,22.91
16,5.7444353,9.7970629,9.3186359,22.91
17,5.7436066,9.7998905,9.3078432,22.94
18,5.7449694,9.7952423,9.3009615,22.92
19,5.7450261,9.7950487,9.3166552,22.93
20,5.7432756,9.8010197,9.3004742,22.88
21,5.7445259,9.7967548,9.2733412,22.93
22,5.7451782,9.7945299,9.2609549,22.89
23,5.7441182,9.7981453,9.2507153,22.87
24,5.7436767,9.7996511,9.2394361,22.82
25,5.7451220,9.7947216,9.2368612,22.79
26,5.7446651,9.7962790,9.2490654,22.80
27,5.7431755,9.8013620,9.2274122,22.79
28,5.7448044,9.7958050,9.2047472,22.75
29,5.7449493,9.7953100,9.1924334,22.74
30,5.7439280,9.7987947,9.1809587,22.72
31,5.7439466,9.7987309,9.1725931,22.76
32,5.7452583,9.7942562,9.1754446,22.72
