Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443066,9.7975025,9.4831104,18.10
2,5.7441592,9.7980051,9.4712524,18.10
3,5.7436948,9.7995901,9.4601593,18.12
4,5.7439756,9.7986317,9.4520311,18.07
5,5.7439833,9.7986050,9.4385757,18.10
6,5.7441411,9.7980671,9.4274893,18.11
7,5.7441883,9.7979059,9.4183121,18.17
8,5.7444239,9.7971029,9.4058332,18.16
9,5.7440004,9.7985468,9.3938684,18.19
10,5.7438283,9.7991343,9.3838015,18.18
11,5.7439079,9.7988625,9.3743277,18.10
12,5.7440720,9.7983027,9.3633366,18.16
13,5.7442665,9.7976389,9.3517122,18.11
14,5.7440972,9.7982168,9.3427858,18.09
15,5.7444086,9.7971544,9.3315010,18.12
16,5.7439299,9.7987881,9.3195210,18.07
17,5.7440128,9.7985048,9.3103113,18.02
18,5.7438293,9.7991304,9.3001099,18.07
19,5.7440577,9.7983513,9.2904348,18.07
20,5.7443213,9.7974520,9.2796144,18.06
21,5.7440810,9.7982721,9.2690582,18.05
22,5.7443252,9.7974386,9.2582407,18.07
23,5.7437744,9.7993183,9.2468147,18.02
24,5.7440214,9.7984753,9.2377615,18.01
25,5.7438154,9.7991781,9.2259502,18.00
26,5.7440491,9.7983809,9.2163849,17.97
27,5.7442503,9.7976952,9.2056007,17.99
28,5.7441397,9.7980719,9.1930771,18.02
29,5.7441301,9.7981043,9.1804924,18.00
30,5.7435989,9.7999172,9.1683798,18.08
31,5.7442183,9.7978039,9.1591625,18.12
32,5.7441750,9.7979517,9.1459122,18.16
