Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7434201,9.8005266,9.5112410,20.11
2,5.7459369,9.7919436,9.5369911,20.10
3,5.7438221,9.7991552,9.5403605,20.12
4,5.7428331,9.8025303,9.4971514,20.14
5,5.7463074,9.7906809,9.4726210,20.12
6,5.7452054,9.7944374,9.4712276,20.12
7,5.7419558,9.8055267,9.4505434,20.06
8,5.7444329,9.7970715,9.4409399,20.08
9,5.7453499,9.7939444,9.4680777,20.08
10,5.7434673,9.8003664,9.4650736,20.07
11,5.7430391,9.8018274,9.4158735,20.07
12,5.7469988,9.7883253,9.4013119,20.02
13,5.7444053,9.7971659,9.3995428,20.02
14,5.7416301,9.8066387,9.3778315,20.07
15,5.7450848,9.7948484,9.3723993,20.10
16,5.7452250,9.7943707,9.4042997,20.08
17,5.7432117,9.8012381,9.3900585,20.08
18,5.7436447,9.7997608,9.3406553,20.09
19,5.7467694,9.7891064,9.3404102,20.06
20,5.7437191,9.7995071,9.3296890,20.06
21,5.7415438,9.8069334,9.3057375,20.08
22,5.7456026,9.7930832,9.3168211,20.03
23,5.7447414,9.7960186,9.3388882,20.05
24,5.7426925,9.8030109,9.3141546,20.04
25,5.7446375,9.7963734,9.2725363,19.98
26,5.7465630,9.7898102,9.2734375,20.08
27,5.7426262,9.8032370,9.2595196,20.05
28,5.7425504,9.8034964,9.2358761,20.08
29,5.7456875,9.7927933,9.2550869,20.09
30,5.7443867,9.7972288,9.2691402,20.08
31,5.7424178,9.8039484,9.2387409,20.09
32,5.7455230,9.7933550,9.2026215,20.05
