Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438688,9.7989960,9.4767551,15.95
2,5.7435036,9.8002424,9.4619293,15.81
3,5.7439423,9.7987452,9.4461660,15.89
4,5.7439356,9.7987680,9.4345512,15.81
5,5.7440882,9.7982473,9.4216080,15.83
6,5.7437201,9.7995033,9.4070406,15.76
7,5.7435417,9.8001118,9.3951778,15.79
8,5.7436247,9.7998295,9.3851633,15.76
9,5.7434521,9.8004179,9.3687048,15.77
10,5.7439890,9.7985859,9.3557997,15.71
11,5.7435551,9.8000660,9.3426800,15.72
12,5.7439661,9.7986641,9.3280287,15.67
13,5.7436676,9.7996826,9.3145761,15.66
14,5.7436705,9.7996731,9.3014736,15.65
15,5.7436066,9.7998905,9.2907000,15.69
16,5.7437840,9.7992849,9.2769194,15.69
17,5.7439318,9.7987814,9.2656174,15.70
18,5.7437181,9.7995100,9.2528381,15.69
19,5.7438817,9.7989521,9.2387648,15.72
20,5.7437110,9.7995348,9.2257814,15.71
21,5.7435241,9.8001719,9.2109241,15.69
22,5.7433691,9.8007011,9.1991282,15.74
23,5.7436914,9.7996006,9.1847963,15.73
24,5.7440047,9.7985315,9.1743755,15.75
25,5.7437410,9.7994318,9.1625757,15.73
26,5.7437930,9.7992544,9.1488819,15.81
27,5.7434072,9.8005705,9.1353025,15.78
28,5.7437449,9.7994194,9.1248703,15.82
29,5.7434359,9.8004732,9.1129780,15.80
30,5.7436571,9.7997179,9.1019258,15.88
31,5.7438316,9.7991228,9.0930815,15.91
32,5.7437153,9.7995195,9.0797358,15.93
