Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436156,9.7998600,9.5212164,19.58
2,5.7466202,9.7896147,9.5535059,19.56
3,5.7428684,9.8024101,9.5591669,19.54
4,5.7425299,9.8035660,9.5079117,19.53
5,5.7471108,9.7879438,9.4820051,19.52
6,5.7449245,9.7953949,9.4823284,19.53
7,5.7412772,9.8078451,9.4611139,19.51
8,5.7444448,9.7970304,9.4498825,19.52
9,5.7464333,9.7902517,9.4927731,19.51
10,5.7423515,9.8041754,9.4793234,19.50
11,5.7429800,9.8020296,9.4244337,19.52
12,5.7473345,9.7871819,9.4195662,19.47
13,5.7443562,9.7973337,9.4099360,19.51
14,5.7412758,9.8078489,9.3853970,19.51
15,5.7454863,9.7934799,9.3874168,19.49
16,5.7462463,9.7908888,9.4268990,19.46
17,5.7420483,9.8052101,9.4048262,19.44
18,5.7441006,9.7982054,9.3495159,19.45
19,5.7472858,9.7873478,9.3538141,19.43
20,5.7435770,9.7999916,9.3408775,19.46
21,5.7413316,9.8076591,9.3154306,19.45
22,5.7459402,9.7919321,9.3333244,19.44
23,5.7455463,9.7932749,9.3623600,19.47
24,5.7418089,9.8060284,9.3304071,19.45
25,5.7447338,9.7960453,9.2836637,19.48
26,5.7470331,9.7882090,9.2843380,19.50
27,5.7426586,9.8031263,9.2694035,19.52
28,5.7416801,9.8064680,9.2464676,19.48
29,5.7465029,9.7900143,9.2731161,19.46
30,5.7443485,9.7973595,9.2931347,19.49
31,5.7416248,9.8066568,9.2533693,19.55
32,5.7462897,9.7907410,9.2144127,19.50
