Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7446852,9.7962112,9.4825525,22.88
2,5.7442784,9.7975979,9.4718094,22.90
3,5.7440968,9.7982187,9.4612913,22.93
4,5.7443151,9.7974730,9.4556637,22.95
5,5.7443714,9.7972813,9.4445124,22.97
6,5.7445116,9.7968025,9.4335566,22.93
7,5.7442255,9.7977791,9.4244337,22.96
8,5.7446718,9.7962570,9.4135342,22.97
9,5.7441573,9.7980118,9.4032164,22.99
10,5.7440677,9.7983179,9.3927460,23.00
11,5.7442379,9.7977362,9.3848095,22.96
12,5.7443428,9.7973785,9.3753977,23.02
13,5.7445159,9.7967882,9.3642826,23.02
14,5.7442741,9.7976131,9.3539495,22.98
15,5.7445693,9.7966061,9.3437195,22.97
16,5.7440882,9.7982473,9.3330126,22.95
17,5.7443190,9.7974596,9.3241014,22.96
18,5.7442718,9.7976208,9.3151159,22.93
19,5.7444592,9.7969818,9.3070087,22.89
20,5.7444611,9.7969751,9.2971525,22.94
21,5.7444916,9.7968712,9.2858229,22.91
22,5.7446580,9.7963037,9.2763081,22.91
23,5.7439795,9.7986183,9.2661533,22.98
24,5.7444091,9.7971525,9.2578659,23.00
25,5.7440767,9.7982864,9.2470913,22.99
26,5.7442636,9.7976484,9.2393456,23.00
27,5.7443428,9.7973785,9.2290020,22.99
28,5.7445436,9.7966938,9.2171297,22.98
29,5.7443981,9.7971907,9.2070026,22.96
30,5.7440071,9.7985239,9.1959829,22.94
31,5.7444448,9.7970304,9.1898661,22.91
32,5.7442093,9.7978344,9.1782084,22.87
