Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443051,9.7975073,9.4796791,24.49
2,5.7469559,9.7884712,9.4790678,24.46
3,5.7435622,9.8000422,9.4675379,24.49
4,5.7426291,9.8032274,9.4410629,24.45
5,5.7458196,9.7923431,9.4543390,24.45
6,5.7447562,9.7959690,9.4703522,24.42
7,5.7433157,9.8008833,9.4465094,24.33
8,5.7454815,9.7934961,9.4099655,24.28
9,5.7469234,9.7885818,9.4143782,24.24
10,5.7428408,9.8025045,9.4027386,24.28
11,5.7436275,9.7998190,9.3805313,24.25
12,5.7465096,9.7899914,9.4028854,24.17
13,5.7450714,9.7948942,9.4151812,24.12
14,5.7432671,9.8010492,9.3842716,24.04
15,5.7460365,9.7916040,9.3537102,24.02
16,5.7466488,9.7895174,9.3585835,24.01
17,5.7427607,9.8027782,9.3439846,24.01
18,5.7439036,9.7988768,9.3316660,24.00
19,5.7462263,9.7909575,9.3555670,23.96
20,5.7444515,9.7970085,9.3587160,23.98
21,5.7429733,9.8020515,9.3180838,24.08
22,5.7462349,9.7909279,9.2971544,24.13
23,5.7455597,9.7932291,9.2975845,24.15
24,5.7418947,9.8057346,9.2743731,24.18
25,5.7446404,9.7963638,9.2663603,24.19
26,5.7457457,9.7925949,9.2921000,24.20
27,5.7437420,9.7994289,9.2857924,24.19
28,5.7433062,9.8009157,9.2409019,24.25
29,5.7468190,9.7889376,9.2247581,24.32
30,5.7449932,9.7951612,9.2233582,24.33
31,5.7418509,9.8058853,9.1991606,24.37
32,5.7452116,9.7944164,9.1924438,24.44
