Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436953,9.7995882,9.4929934,14.66
2,5.7445908,9.7965326,9.5087767,14.67
3,5.7429953,9.8019772,9.4994097,14.64
4,5.7435341,9.8001375,9.4628525,14.62
5,5.7445641,9.7966242,9.4506712,14.61
6,5.7434587,9.8003950,9.4395046,14.64
7,5.7428083,9.8026152,9.4257298,14.65
8,5.7442942,9.7975445,9.4163485,14.68
9,5.7438679,9.7989988,9.4310608,14.68
10,5.7425852,9.8033772,9.4154882,14.70
11,5.7443333,9.7974110,9.3818932,14.64
12,5.7443337,9.7974100,9.3675432,14.62
13,5.7433310,9.8008308,9.3568106,14.60
14,5.7427835,9.8027000,9.3437309,14.58
15,5.7444963,9.7968550,9.3427458,14.60
16,5.7435665,9.8000278,9.3499804,14.52
17,5.7424974,9.8036766,9.3270292,14.52
18,5.7448435,9.7956715,9.3017483,14.51
19,5.7440701,9.7983093,9.2893305,14.51
20,5.7433338,9.8008213,9.2770424,14.57
21,5.7425652,9.8034458,9.2668257,14.59
22,5.7447815,9.7958822,9.2754717,14.59
23,5.7435741,9.8000011,9.2740583,14.49
24,5.7426586,9.8031263,9.2417450,14.53
25,5.7444596,9.7969809,9.2259407,14.57
26,5.7438307,9.7991257,9.2120390,14.51
27,5.7430444,9.8018103,9.1976919,14.56
28,5.7426548,9.8031397,9.1876631,14.54
29,5.7447376,9.7960320,9.1994457,14.56
30,5.7433982,9.8006020,9.1919994,14.52
31,5.7426939,9.8030062,9.1552591,14.60
32,5.7445278,9.7967482,9.1468658,14.59
