Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7432671,9.8010492,9.4802961,19.97
2,5.7443662,9.7972994,9.4704084,19.97
3,5.7446098,9.7964678,9.4808569,19.98
4,5.7431483,9.8014545,9.4572115,19.98
5,5.7444782,9.7969170,9.4364758,20.02
6,5.7447147,9.7961102,9.4250259,20.00
7,5.7439070,9.7988653,9.4108324,19.92
8,5.7436929,9.7995958,9.3997297,19.91
9,5.7445812,9.7965660,9.3936787,19.88
10,5.7441907,9.7978983,9.4015446,19.88
11,5.7435546,9.8000679,9.3734646,19.87
12,5.7446656,9.7962780,9.3590288,19.85
13,5.7444601,9.7969790,9.3465166,19.88
14,5.7436643,9.7996941,9.3347855,19.91
15,5.7435694,9.8000183,9.3260918,19.86
16,5.7448826,9.7955379,9.3226557,19.85
17,5.7438040,9.7992172,9.3238564,19.88
18,5.7439079,9.7988625,9.2935896,19.95
19,5.7447386,9.7960291,9.2821989,19.96
20,5.7442207,9.7977953,9.2685318,19.90
21,5.7435312,9.8001480,9.2581902,19.91
22,5.7438011,9.7992268,9.2510338,19.94
23,5.7450962,9.7948093,9.2518368,19.85
24,5.7433791,9.8006668,9.2456322,19.94
25,5.7438993,9.7988920,9.2181959,19.98
26,5.7449884,9.7951765,9.2066803,19.96
27,5.7440491,9.7983809,9.1934538,19.95
28,5.7431107,9.8015833,9.1822786,19.92
29,5.7439709,9.7986479,9.1722965,19.90
30,5.7447758,9.7959023,9.1767445,19.91
31,5.7432537,9.8010950,9.1616182,19.92
32,5.7440324,9.7984381,9.1372080,19.92
