Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443600,9.7973204,9.4836578,23.90
2,5.7442045,9.7978506,9.4765263,23.91
3,5.7443876,9.7972260,9.4646749,23.88
4,5.7444272,9.7970905,9.4565783,23.86
5,5.7444329,9.7970715,9.4444447,23.88
6,5.7445641,9.7966242,9.4335203,23.83
7,5.7441640,9.7979889,9.4233303,23.84
8,5.7444429,9.7970371,9.4152794,23.88
9,5.7442646,9.7976456,9.4066401,23.86
10,5.7445326,9.7967319,9.3961020,23.84
11,5.7443995,9.7971849,9.3877802,23.90
12,5.7446575,9.7963057,9.3764400,23.85
13,5.7445116,9.7968025,9.3658657,23.85
14,5.7441320,9.7980976,9.3554831,23.85
15,5.7445402,9.7967052,9.3483467,23.83
16,5.7442455,9.7977104,9.3383818,23.87
17,5.7445283,9.7967463,9.3296757,23.90
18,5.7441759,9.7979488,9.3209209,23.91
19,5.7446308,9.7963963,9.3097725,23.92
20,5.7444019,9.7971773,9.2981443,23.91
21,5.7440739,9.7982969,9.2881107,23.94
22,5.7445707,9.7966013,9.2807426,23.93
23,5.7442689,9.7976313,9.2686739,23.96
24,5.7445278,9.7967482,9.2599239,23.96
25,5.7443409,9.7973852,9.2497692,23.96
26,5.7446833,9.7962179,9.2400055,23.93
27,5.7443008,9.7975225,9.2290239,23.88
28,5.7442169,9.7978077,9.2205381,23.86
29,5.7445993,9.7965040,9.2132616,23.83
30,5.7443142,9.7974758,9.2014360,23.93
31,5.7446179,9.7964401,9.1936226,23.90
32,5.7443180,9.7974634,9.1823235,23.92
