Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439384,9.7987585,9.4746704,15.30
2,5.7438064,9.7992086,9.4636545,15.31
3,5.7436237,9.7998323,9.4514046,15.29
4,5.7440295,9.7984476,9.4403934,15.28
5,5.7439704,9.7986498,9.4292784,15.30
6,5.7439833,9.7986050,9.4174442,15.31
7,5.7439327,9.7987776,9.4060421,15.27
8,5.7437611,9.7993631,9.3939638,15.31
9,5.7438784,9.7989635,9.3814039,15.30
10,5.7438726,9.7989836,9.3704128,15.27
11,5.7438784,9.7989635,9.3584585,15.30
12,5.7437716,9.7993279,9.3478613,15.30
13,5.7439990,9.7985516,9.3364449,15.26
14,5.7438574,9.7990351,9.3246956,15.29
15,5.7438231,9.7991524,9.3125696,15.24
16,5.7435417,9.8001118,9.3002701,15.29
17,5.7437906,9.7992620,9.2875710,15.29
18,5.7439079,9.7988625,9.2755842,15.26
19,5.7436743,9.7996597,9.2640324,15.23
20,5.7437601,9.7993670,9.2528486,15.24
21,5.7437315,9.7994642,9.2396507,15.28
22,5.7437358,9.7994499,9.2271004,15.26
23,5.7436099,9.7998800,9.2137613,15.29
24,5.7439384,9.7987585,9.2017460,15.29
25,5.7437077,9.7995453,9.1890411,15.29
26,5.7438722,9.7989845,9.1774540,15.28
27,5.7438946,9.7989082,9.1657171,15.33
28,5.7438335,9.7991161,9.1527414,15.34
29,5.7437520,9.7993946,9.1416540,15.35
30,5.7436609,9.7997046,9.1287317,15.35
31,5.7437639,9.7993536,9.1164703,15.33
32,5.7436981,9.7995787,9.1043091,15.39
