Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7446842,9.7962141,9.4842405,22.36
2,5.7451992,9.7944584,9.4717274,22.36
3,5.7437024,9.7995634,9.4617090,22.36
4,5.7435312,9.8001480,9.4475136,22.35
5,5.7452655,9.7942324,9.4524097,22.39
6,5.7442784,9.7975979,9.4606256,22.34
7,5.7432466,9.8011198,9.4357300,22.35
8,5.7450728,9.7948885,9.4120674,22.36
9,5.7450991,9.7947998,9.4017792,22.37
10,5.7435493,9.8000860,9.3896980,22.32
11,5.7436280,9.7998171,9.3795395,22.32
12,5.7454033,9.7937622,9.3914890,22.33
13,5.7443476,9.7973623,9.3908529,22.37
14,5.7432985,9.8009424,9.3593121,22.32
15,5.7450342,9.7950201,9.3423529,22.37
16,5.7448463,9.7956619,9.3336573,22.33
17,5.7434244,9.8005123,9.3182449,22.43
18,5.7439098,9.7988558,9.3128986,22.43
19,5.7454128,9.7937298,9.3260641,22.37
20,5.7440882,9.7982473,9.3198919,22.39
21,5.7433729,9.8006878,9.2848349,22.35
22,5.7454138,9.7937269,9.2734957,22.37
23,5.7445478,9.7966795,9.2649565,22.32
24,5.7432299,9.8011761,9.2486734,22.38
25,5.7444105,9.7971478,9.2437687,22.38
26,5.7451305,9.7946920,9.2585363,22.37
27,5.7435932,9.7999363,9.2496452,22.38
28,5.7439413,9.7987480,9.2144632,22.37
29,5.7454076,9.7937479,9.2028875,22.38
30,5.7442026,9.7978573,9.1954231,22.38
31,5.7431746,9.8013649,9.1809521,22.40
32,5.7451811,9.7945194,9.1751614,22.38
