Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7431893,9.8013144,9.5042353,13.98
2,5.7447252,9.7960749,9.5238514,13.92
3,5.7430696,9.8017235,9.5154982,13.87
4,5.7429409,9.8021622,9.4737940,13.86
5,5.7448888,9.7955170,9.4611549,13.87
6,5.7434096,9.8005629,9.4555883,13.82
7,5.7421751,9.8047771,9.4382238,13.81
8,5.7441664,9.7979803,9.4268675,13.86
9,5.7440343,9.7984314,9.4474888,13.82
10,5.7424865,9.8037138,9.4304743,13.80
11,5.7438669,9.7990026,9.3936167,13.82
12,5.7447929,9.7958431,9.3818827,13.84
13,5.7427721,9.8027391,9.3718281,13.84
14,5.7423820,9.8040714,9.3560410,13.80
15,5.7442040,9.7978516,9.3552227,13.81
16,5.7439284,9.7987919,9.3684788,13.82
17,5.7420597,9.8051710,9.3443213,13.82
18,5.7445612,9.7966337,9.3105488,13.85
19,5.7447228,9.7960825,9.3027134,13.85
20,5.7424216,9.8039360,9.2874393,13.85
21,5.7425060,9.8036470,9.2732086,13.82
22,5.7449217,9.7954044,9.2858524,13.79
23,5.7434254,9.8005095,9.2890024,13.73
24,5.7420917,9.8050623,9.2574358,13.77
25,5.7446332,9.7963886,9.2359753,13.73
26,5.7446780,9.7962351,9.2249298,13.80
27,5.7425070,9.8036442,9.2068319,13.87
28,5.7423153,9.8042984,9.1947050,13.78
29,5.7449498,9.7953081,9.2076502,13.84
30,5.7430496,9.8017912,9.2064352,13.77
31,5.7425976,9.8033352,9.1658258,13.72
32,5.7445006,9.7968407,9.1523247,13.78
