Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7433310,9.8008308,9.4931812,18.41
2,5.7452431,9.7943087,9.5019789,18.39
3,5.7438984,9.7988949,9.4979830,18.37
4,5.7434630,9.8003807,9.4627991,18.45
5,5.7450075,9.7951117,9.4524727,18.43
6,5.7442250,9.7977810,9.4396238,18.40
7,5.7433414,9.8007956,9.4278145,18.42
8,5.7439218,9.7988148,9.4203720,18.40
9,5.7451458,9.7946405,9.4337912,18.43
10,5.7434454,9.8004408,9.4244337,18.43
11,5.7439079,9.7988625,9.3892918,18.43
12,5.7450657,9.7949133,9.3790007,18.40
13,5.7441554,9.7980175,9.3656254,18.44
14,5.7432489,9.8011112,9.3542156,18.40
15,5.7445097,9.7968092,9.3445749,18.38
16,5.7448263,9.7957296,9.3600845,18.37
17,5.7432241,9.8011961,9.3459682,18.39
18,5.7444043,9.7971687,9.3156214,18.39
19,5.7450185,9.7950745,9.3048801,18.37
20,5.7440834,9.7982635,9.2939405,18.36
21,5.7432976,9.8009453,9.2809410,18.33
22,5.7448730,9.7955704,9.2753420,18.41
23,5.7443585,9.7973251,9.2874155,18.34
24,5.7430205,9.8018913,9.2650862,18.35
25,5.7448215,9.7957468,9.2393408,18.29
26,5.7445636,9.7966261,9.2264471,18.28
27,5.7438641,9.7990122,9.2152309,18.28
28,5.7432947,9.8009548,9.2041216,18.30
29,5.7451210,9.7947254,9.2057867,18.26
30,5.7440739,9.7982969,9.2101660,18.24
31,5.7430263,9.8018713,9.1814823,18.28
32,5.7447796,9.7958889,9.1641607,18.31
