Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444720,9.7969379,9.4704742,17.92
2,5.7445040,9.7968292,9.4594851,17.98
3,5.7436452,9.7997589,9.4465914,17.90
4,5.7435417,9.8001118,9.4352694,17.90
5,5.7445593,9.7966404,9.4300432,17.87
6,5.7438588,9.7990303,9.4306507,17.90
7,5.7439551,9.7987013,9.4029474,17.86
8,5.7445817,9.7965641,9.3927593,17.87
9,5.7441831,9.7979240,9.3800783,17.84
10,5.7435145,9.8002052,9.3688297,17.90
11,5.7437897,9.7992659,9.3606358,17.96
12,5.7448320,9.7957106,9.3587112,17.95
13,5.7436600,9.7997084,9.3538103,17.92
14,5.7441235,9.7981272,9.3291597,17.93
15,5.7449169,9.7954206,9.3193321,17.96
16,5.7441783,9.7979403,9.3061066,17.92
17,5.7433743,9.8006830,9.2955418,17.92
18,5.7439256,9.7988024,9.2868776,17.87
19,5.7447844,9.7958727,9.2892828,17.91
20,5.7433786,9.8006687,9.2772875,17.89
21,5.7441797,9.7979355,9.2578573,17.90
22,5.7448473,9.7956581,9.2467422,17.89
23,5.7440042,9.7985344,9.2338171,17.91
24,5.7432146,9.8012285,9.2217045,17.92
25,5.7440491,9.7983809,9.2121840,17.95
26,5.7445469,9.7966833,9.2187433,17.94
27,5.7433548,9.8007498,9.1996775,17.98
28,5.7445970,9.7965117,9.1824036,18.01
29,5.7448483,9.7956553,9.1730089,18.01
30,5.7439704,9.7986498,9.1600504,17.98
31,5.7434711,9.8003531,9.1484318,17.99
32,5.7441640,9.7979889,9.1404114,17.98
