Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445593,9.7966404,9.4790096,23.68
2,5.7449322,9.7953682,9.4679251,23.73
3,5.7442880,9.7975664,9.4559946,23.71
4,5.7439260,9.7988005,9.4433270,23.70
5,5.7442999,9.7975254,9.4350557,23.70
6,5.7444887,9.7968807,9.4333763,23.67
7,5.7442741,9.7976131,9.4172821,23.68
8,5.7445974,9.7965107,9.4052019,23.69
9,5.7448764,9.7955589,9.3949213,23.76
10,5.7441916,9.7978945,9.3838148,23.73
11,5.7439899,9.7985821,9.3723736,23.74
12,5.7442613,9.7976570,9.3639317,23.74
13,5.7443914,9.7972126,9.3629751,23.75
14,5.7443433,9.7973776,9.3434668,23.77
15,5.7445803,9.7965689,9.3331261,23.72
16,5.7446938,9.7961817,9.3224878,23.72
17,5.7439003,9.7988892,9.3102341,23.81
18,5.7442513,9.7976913,9.3002672,23.77
19,5.7444649,9.7969618,9.2915821,23.78
20,5.7443752,9.7972689,9.2886000,23.74
21,5.7444820,9.7969036,9.2705460,23.70
22,5.7447948,9.7958374,9.2592297,23.63
23,5.7446747,9.7962475,9.2488918,23.57
24,5.7439508,9.7987165,9.2378750,23.51
25,5.7442217,9.7977924,9.2306471,23.50
26,5.7447605,9.7959538,9.2230282,23.48
27,5.7441983,9.7978716,9.2168941,23.49
28,5.7444038,9.7971706,9.2016869,23.47
29,5.7449927,9.7951622,9.1904259,23.49
30,5.7443733,9.7972746,9.1795015,23.50
31,5.7437925,9.7992563,9.1680059,23.42
32,5.7441640,9.7979889,9.1602535,23.47
