Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7434511,9.8004208,9.4748478,19.30
2,5.7451239,9.7947149,9.4825983,19.28
3,5.7439184,9.7988262,9.4776688,19.35
4,5.7432938,9.8009586,9.4419746,19.28
5,5.7449675,9.7952490,9.4296379,19.28
6,5.7442737,9.7976151,9.4168158,19.29
7,5.7433438,9.8007870,9.4035082,19.31
8,5.7439909,9.7985792,9.3964615,19.28
9,5.7450981,9.7948027,9.4095926,19.27
10,5.7434402,9.8004589,9.4004412,19.24
11,5.7437191,9.7995071,9.3646240,19.23
12,5.7450476,9.7949753,9.3533354,19.21
13,5.7440729,9.7982998,9.3404264,19.20
14,5.7431107,9.8015833,9.3279238,19.24
15,5.7444940,9.7968636,9.3184280,19.23
16,5.7447057,9.7961407,9.3332520,19.23
17,5.7431355,9.8014994,9.3188639,19.25
18,5.7443295,9.7974243,9.2869854,19.26
19,5.7449150,9.7954273,9.2750034,19.28
20,5.7439289,9.7987909,9.2634630,19.25
21,5.7432284,9.8011818,9.2508335,19.20
22,5.7448850,9.7955303,9.2459917,19.25
23,5.7442122,9.7978249,9.2584295,19.26
24,5.7429790,9.8020325,9.2370977,19.23
25,5.7447491,9.7959938,9.2112684,19.24
26,5.7445841,9.7965555,9.1977100,19.21
27,5.7437916,9.7992592,9.1866255,19.23
28,5.7433333,9.8008232,9.1750956,19.19
29,5.7451181,9.7947350,9.1773787,19.18
30,5.7440844,9.7982607,9.1815662,19.20
31,5.7429576,9.8021059,9.1525660,19.16
32,5.7448273,9.7957268,9.1348772,19.23
