Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444296,9.7970829,9.4724379,21.00
2,5.7443733,9.7972746,9.4612255,20.98
3,5.7438240,9.7991495,9.4490175,20.98
4,5.7442465,9.7977076,9.4424009,21.00
5,5.7442336,9.7977514,9.4325962,20.96
6,5.7440863,9.7982540,9.4249830,20.97
7,5.7442741,9.7976131,9.4110003,20.96
8,5.7447672,9.7959309,9.3987656,20.92
9,5.7443843,9.7972374,9.3884945,20.90
10,5.7438674,9.7990007,9.3776016,20.93
11,5.7442904,9.7975578,9.3720989,20.90
12,5.7443767,9.7972631,9.3639746,20.87
13,5.7441292,9.7981081,9.3535290,20.85
14,5.7442536,9.7976828,9.3409166,20.84
15,5.7447076,9.7961349,9.3288708,20.87
16,5.7441540,9.7980232,9.3177004,20.81
17,5.7438364,9.7991066,9.3073492,20.87
18,5.7442169,9.7978077,9.3000231,20.83
19,5.7443199,9.7974567,9.2936859,20.90
20,5.7441659,9.7979822,9.2812920,20.93
21,5.7441978,9.7978735,9.2696295,20.88
22,5.7445698,9.7966042,9.2586174,20.89
23,5.7440090,9.7985172,9.2481136,20.95
24,5.7439303,9.7987862,9.2373238,20.93
25,5.7442241,9.7977839,9.2289410,20.94
26,5.7442026,9.7978573,9.2243690,21.00
27,5.7444191,9.7971182,9.2089615,21.03
28,5.7444468,9.7970247,9.1966686,21.08
29,5.7446446,9.7963495,9.1869946,21.11
30,5.7441006,9.7982054,9.1765385,21.19
31,5.7443075,9.7974997,9.1677637,21.18
32,5.7442589,9.7976656,9.1597090,21.16
