Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441740,9.7979546,9.4824762,18.74
2,5.7439013,9.7988853,9.4708099,18.72
3,5.7440133,9.7985029,9.4601717,18.73
4,5.7438402,9.7990932,9.4509239,18.71
5,5.7439051,9.7988720,9.4381046,18.73
6,5.7441254,9.7981205,9.4286251,18.71
7,5.7438612,9.7990217,9.4167366,18.67
8,5.7441244,9.7981243,9.4049482,18.69
9,5.7438574,9.7990351,9.3926115,18.64
10,5.7440262,9.7984591,9.3823996,18.67
11,5.7437177,9.7995119,9.3720303,18.67
12,5.7439218,9.7988148,9.3594046,18.68
13,5.7441216,9.7981339,9.3500214,18.70
14,5.7439270,9.7987976,9.3367853,18.70
15,5.7440615,9.7983389,9.3247757,18.66
16,5.7437458,9.7994156,9.3133812,18.70
17,5.7440310,9.7984428,9.3043051,18.68
18,5.7437382,9.7994413,9.2918968,18.66
19,5.7439880,9.7985888,9.2805376,18.67
20,5.7440958,9.7982216,9.2719898,18.65
21,5.7440085,9.7985191,9.2595034,18.66
22,5.7440324,9.7984381,9.2485733,18.65
23,5.7438135,9.7991848,9.2377090,18.66
24,5.7440147,9.7984982,9.2301941,18.59
25,5.7437310,9.7994661,9.2167578,18.62
26,5.7440596,9.7983446,9.2062550,18.64
27,5.7439165,9.7988329,9.1976690,18.56
28,5.7440434,9.7983999,9.1851950,18.61
29,5.7439308,9.7987843,9.1735830,18.62
30,5.7437954,9.7992468,9.1629305,18.60
31,5.7438979,9.7988968,9.1542253,18.61
32,5.7438450,9.7990770,9.1406832,18.61
