Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7447443,9.7960091,9.4787197,24.77
2,5.7451239,9.7947149,9.4892864,24.83
3,5.7436199,9.7998457,9.4726343,24.80
4,5.7447767,9.7958994,9.4495382,24.76
5,5.7452168,9.7943983,9.4379721,24.70
6,5.7443986,9.7971888,9.4257565,24.67
7,5.7438502,9.7990589,9.4159670,24.68
8,5.7449074,9.7954531,9.4110298,24.75
9,5.7447467,9.7960014,9.4216871,24.68
10,5.7434950,9.8002720,9.3992014,24.70
11,5.7446847,9.7962132,9.3788376,24.71
12,5.7448258,9.7957315,9.3664198,24.72
13,5.7440047,9.7985315,9.3541231,24.73
14,5.7440691,9.7983122,9.3452549,24.74
15,5.7450438,9.7949886,9.3432198,24.73
16,5.7445064,9.7968206,9.3490362,24.74
17,5.7440281,9.7984524,9.3214626,24.73
18,5.7448282,9.7957230,9.3044271,24.77
19,5.7448668,9.7955914,9.2911329,24.64
20,5.7439566,9.7986965,9.2788181,24.64
21,5.7440653,9.7983255,9.2724018,24.64
22,5.7452593,9.7942533,9.2738457,24.68
23,5.7439861,9.7985954,9.2724686,24.67
24,5.7439370,9.7987633,9.2424965,24.64
25,5.7451005,9.7947950,9.2309790,24.67
26,5.7446899,9.7961941,9.2170572,24.65
27,5.7437191,9.7995071,9.2055521,24.62
28,5.7442722,9.7976198,9.2011032,24.61
29,5.7453146,9.7940655,9.2050781,24.55
30,5.7436733,9.7996635,9.1983166,24.60
31,5.7441359,9.7980852,9.1704931,24.57
32,5.7452207,9.7943850,9.1584167,24.56
