Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436924,9.7995977,9.4816742,18.02
2,5.7444849,9.7968941,9.4753408,18.02
3,5.7438054,9.7992125,9.4736357,18.01
4,5.7439504,9.7987175,9.4481382,18.00
5,5.7445807,9.7965670,9.4379787,17.98
6,5.7443323,9.7974148,9.4267664,17.96
7,5.7432957,9.8009520,9.4147358,17.95
8,5.7436924,9.7995977,9.4061670,17.96
9,5.7447205,9.7960911,9.4024620,17.94
10,5.7437258,9.7994843,9.3945103,17.99
11,5.7441254,9.7981205,9.3731766,17.95
12,5.7449102,9.7954435,9.3628130,17.92
13,5.7441568,9.7980137,9.3514605,17.96
14,5.7432270,9.8011856,9.3382378,17.94
15,5.7438917,9.7989178,9.3286409,17.97
16,5.7444630,9.7969685,9.3291225,17.99
17,5.7435322,9.8001442,9.3153982,18.01
18,5.7441897,9.7979012,9.2978401,18.06
19,5.7448559,9.7956285,9.2871141,18.07
20,5.7439375,9.7987614,9.2755470,18.04
21,5.7432852,9.8009872,9.2621136,18.03
22,5.7440462,9.7983904,9.2522039,18.02
23,5.7444954,9.7968588,9.2562494,18.03
24,5.7433825,9.8006554,9.2374449,18.05
25,5.7444773,9.7969208,9.2226124,18.06
26,5.7447424,9.7960157,9.2134342,18.02
27,5.7437096,9.7995396,9.2007380,18.05
28,5.7435894,9.7999496,9.1877203,18.01
29,5.7440510,9.7983751,9.1780415,18.06
30,5.7441840,9.7979202,9.1807737,18.05
31,5.7438049,9.7992144,9.1579475,18.06
32,5.7444181,9.7971220,9.1461058,18.06
