Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445683,9.7966099,9.4769068,21.29
2,5.7440624,9.7983351,9.4655666,21.29
3,5.7441463,9.7980490,9.4561968,21.31
4,5.7441020,9.7981997,9.4469519,21.32
5,5.7442770,9.7976036,9.4388037,21.31
6,5.7443843,9.7972374,9.4265079,21.24
7,5.7442188,9.7978020,9.4151516,21.28
8,5.7445383,9.7967119,9.4046669,21.26
9,5.7440462,9.7983904,9.3932676,21.22
10,5.7444158,9.7971306,9.3845301,21.22
11,5.7441750,9.7979517,9.3745356,21.26
12,5.7443848,9.7972355,9.3664837,21.22
13,5.7444725,9.7969370,9.3559599,21.19
14,5.7445054,9.7968245,9.3446360,21.20
15,5.7445116,9.7968025,9.3340359,21.19
16,5.7440281,9.7984524,9.3237896,21.20
17,5.7444382,9.7970533,9.3171825,21.17
18,5.7441835,9.7979221,9.3055353,21.20
19,5.7442636,9.7976484,9.2968588,21.20
20,5.7442541,9.7976818,9.2868586,21.21
21,5.7445483,9.7966776,9.2749557,21.20
22,5.7444739,9.7969313,9.2634382,21.25
23,5.7440176,9.7984877,9.2528629,21.26
24,5.7443533,9.7973433,9.2466078,21.27
25,5.7442446,9.7977142,9.2351646,21.26
26,5.7443037,9.7975121,9.2246780,21.28
27,5.7441502,9.7980366,9.2148085,21.28
28,5.7445784,9.7965755,9.2029705,21.29
29,5.7442007,9.7978640,9.1920090,21.31
30,5.7440000,9.7985487,9.1814871,21.35
31,5.7442770,9.7976036,9.1744280,21.27
32,5.7443371,9.7973986,9.1643791,21.28
