Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7435741,9.8000011,9.4797325,18.77
2,5.7447343,9.7960434,9.4740982,18.77
3,5.7439585,9.7986898,9.4771376,18.79
4,5.7437801,9.7992983,9.4468603,18.88
5,5.7447143,9.7961121,9.4347563,18.84
6,5.7442818,9.7975874,9.4205294,18.79
7,5.7435255,9.8001671,9.4104023,18.87
8,5.7437296,9.7994709,9.4010744,18.80
9,5.7450032,9.7951269,9.4001198,18.76
10,5.7435937,9.7999344,9.3970318,18.74
11,5.7439060,9.7988691,9.3687553,18.75
12,5.7448387,9.7956867,9.3591738,18.77
13,5.7441750,9.7979517,9.3458061,18.74
14,5.7433681,9.8007050,9.3344488,18.66
15,5.7438965,9.7989016,9.3256054,18.74
16,5.7448983,9.7954836,9.3286743,18.75
17,5.7432222,9.8012028,9.3180437,18.72
18,5.7441649,9.7979860,9.2939901,18.74
19,5.7449780,9.7952127,9.2830095,18.74
20,5.7441130,9.7981625,9.2692518,18.74
21,5.7431707,9.8013783,9.2578640,18.74
22,5.7442217,9.7977924,9.2494907,18.73
23,5.7447600,9.7959557,9.2581987,18.75
24,5.7433181,9.8008747,9.2397528,18.78
25,5.7445116,9.7968025,9.2203989,18.72
26,5.7448559,9.7956285,9.2102222,18.71
27,5.7438593,9.7990284,9.1961727,18.69
28,5.7433834,9.8006525,9.1849136,18.62
29,5.7443767,9.7972631,9.1772356,18.61
30,5.7444849,9.7968941,9.1858959,18.61
31,5.7433615,9.8007269,9.1613007,18.56
32,5.7445927,9.7965260,9.1454353,18.54
