Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7449870,9.7951822,9.4735355,24.03
2,5.7450047,9.7951212,9.4872360,24.03
3,5.7435226,9.8001776,9.4719143,24.02
4,5.7446237,9.7964211,9.4439363,24.05
5,5.7451897,9.7944908,9.4324493,23.99
6,5.7439132,9.7988453,9.4237556,24.00
7,5.7437010,9.7995691,9.4116421,23.99
8,5.7451763,9.7945366,9.4102392,24.04
9,5.7446985,9.7961655,9.4198914,23.97
10,5.7435360,9.8001308,9.4007044,23.98
11,5.7448030,9.7958088,9.3763332,23.97
12,5.7453337,9.7939997,9.3667488,23.92
13,5.7436666,9.7996855,9.3562460,23.95
14,5.7440643,9.7983284,9.3456049,23.95
15,5.7452059,9.7944355,9.3508959,23.90
16,5.7444401,9.7970467,9.3544197,23.91
17,5.7436790,9.7996435,9.3291540,23.92
18,5.7448206,9.7957497,9.3115435,23.92
19,5.7451019,9.7947903,9.3015347,23.92
20,5.7435408,9.8001156,9.2873602,23.90
21,5.7440667,9.7983208,9.2815819,23.98
22,5.7452292,9.7943563,9.2912827,23.93
23,5.7440133,9.7985029,9.2875910,24.01
24,5.7436609,9.7997046,9.2578239,23.99
25,5.7452955,9.7941303,9.2441158,23.99
26,5.7448082,9.7957916,9.2354298,23.93
27,5.7436218,9.7998390,9.2201490,23.93
28,5.7443671,9.7972965,9.2181902,23.91
29,5.7453718,9.7938700,9.2276783,23.90
30,5.7437677,9.7993412,9.2194901,23.93
31,5.7438664,9.7990046,9.1897306,23.98
32,5.7454057,9.7937546,9.1776123,24.02
