Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7437181,9.7995100,9.4832182,16.11
2,5.7445555,9.7966537,9.4958210,16.08
3,5.7426300,9.8032236,9.4797764,16.07
4,5.7438307,9.7991257,9.4520435,16.03
5,5.7444534,9.7970018,9.4412327,16.03
6,5.7436013,9.7999086,9.4270124,16.06
7,5.7428980,9.8023090,9.4152985,16.08
8,5.7440853,9.7982569,9.4071245,16.09
9,5.7442141,9.7978182,9.4210615,16.11
10,5.7425466,9.8035088,9.3975353,16.08
11,5.7441788,9.7979383,9.3752069,16.09
12,5.7442231,9.7977867,9.3628922,16.07
13,5.7435179,9.8001938,9.3501139,16.03
14,5.7429452,9.8021479,9.3394232,16.09
15,5.7442913,9.7975540,9.3358440,16.06
16,5.7437897,9.7992659,9.3447962,16.08
17,5.7427492,9.8028173,9.3153944,16.08
18,5.7443185,9.7974615,9.2993946,16.06
19,5.7439842,9.7986021,9.2857828,16.03
20,5.7433376,9.8008089,9.2743750,16.03
21,5.7430382,9.8018303,9.2657642,16.01
22,5.7446713,9.7962580,9.2663507,16.04
23,5.7433081,9.8009090,9.2686090,16.08
24,5.7431040,9.8016062,9.2353430,16.08
25,5.7443476,9.7973623,9.2246027,16.06
26,5.7437277,9.7994776,9.2100363,16.07
27,5.7429829,9.8020201,9.1991081,16.06
28,5.7432365,9.8011541,9.1912508,16.12
29,5.7447491,9.7959938,9.1965590,16.09
30,5.7428594,9.8024406,9.1900702,16.06
31,5.7433157,9.8008833,9.1583214,16.09
32,5.7445230,9.7967644,9.1478710,16.05
