Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444582,9.7969856,9.4761171,25.71
2,5.7445936,9.7965231,9.4661379,25.74
3,5.7443972,9.7971935,9.4574900,25.73
4,5.7446814,9.7962246,9.4451609,25.76
5,5.7446108,9.7964649,9.4355021,25.73
6,5.7442751,9.7976103,9.4256210,25.76
7,5.7447300,9.7960587,9.4178963,25.78
8,5.7445135,9.7967968,9.4088440,25.75
9,5.7447519,9.7959833,9.3998346,25.70
10,5.7443738,9.7972727,9.3901358,25.71
11,5.7448487,9.7956533,9.3792963,25.69
12,5.7446632,9.7962856,9.3700056,25.71
13,5.7443666,9.7972975,9.3600512,25.71
14,5.7448072,9.7957945,9.3547707,25.71
15,5.7444429,9.7970371,9.3446627,25.69
16,5.7446146,9.7964516,9.3359318,25.70
17,5.7442832,9.7975817,9.3259459,25.69
18,5.7447648,9.7959394,9.3151417,25.69
19,5.7444549,9.7969961,9.3057423,25.69
20,5.7442646,9.7976456,9.2949886,25.72
21,5.7447295,9.7960596,9.2896280,25.73
22,5.7443910,9.7972145,9.2794533,25.75
23,5.7445593,9.7966404,9.2705946,25.74
24,5.7443023,9.7975168,9.2596159,25.72
25,5.7447367,9.7960348,9.2495928,25.73
26,5.7443609,9.7973166,9.2396069,25.77
27,5.7443285,9.7974281,9.2301054,25.74
28,5.7446384,9.7963705,9.2249231,25.84
29,5.7444487,9.7970181,9.2143297,25.84
30,5.7445230,9.7967644,9.2055607,25.79
31,5.7444162,9.7971277,9.1939001,25.79
32,5.7446771,9.7962389,9.1849728,25.78
