Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7434607,9.8003883,9.4762459,17.76
2,5.7441635,9.7979898,9.4663601,17.77
3,5.7437286,9.7994747,9.4619370,17.81
4,5.7441511,9.7980328,9.4380131,17.83
5,5.7444897,9.7968779,9.4272680,17.84
6,5.7443886,9.7972221,9.4152241,17.86
7,5.7431316,9.8015118,9.3999262,17.87
8,5.7435794,9.7999840,9.3904152,17.90
9,5.7445230,9.7967644,9.3833370,17.88
10,5.7438288,9.7991323,9.3743420,17.89
11,5.7443085,9.7974958,9.3561125,17.92
12,5.7448902,9.7955112,9.3449726,17.86
13,5.7441311,9.7981014,9.3351183,17.87
14,5.7431002,9.8016186,9.3207865,17.83
15,5.7437377,9.7994432,9.3111925,17.76
16,5.7442894,9.7975607,9.3090038,17.81
17,5.7433534,9.8007555,9.2944899,17.79
18,5.7439604,9.7986832,9.2772675,17.80
19,5.7445002,9.7968426,9.2649031,17.83
20,5.7437277,9.7994776,9.2520113,17.82
21,5.7431831,9.8013363,9.2365561,17.83
22,5.7437210,9.7995005,9.2244635,17.86
23,5.7442226,9.7977886,9.2227535,17.91
24,5.7435560,9.8000631,9.2021513,17.90
25,5.7443509,9.7973509,9.1858473,17.93
26,5.7448759,9.7955608,9.1743689,17.91
27,5.7438564,9.7990379,9.1621218,17.89
28,5.7438107,9.7991943,9.1502762,17.84
29,5.7441921,9.7978926,9.1397133,17.81
30,5.7441244,9.7981243,9.1410847,17.78
31,5.7438316,9.7991228,9.1195860,17.80
32,5.7442980,9.7975321,9.1086140,17.77
