Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7432890,9.8009748,9.4875536,13.60
2,5.7447157,9.7961063,9.5015211,13.58
3,5.7432184,9.8012152,9.4919186,13.59
4,5.7435274,9.8001604,9.4554129,13.53
5,5.7447524,9.7959814,9.4457903,13.56
6,5.7438374,9.7991028,9.4325743,13.55
7,5.7428575,9.8024473,9.4216633,13.55
8,5.7437878,9.7992725,9.4080830,13.51
9,5.7438192,9.7991648,9.4227133,13.53
10,5.7424755,9.8037510,9.4082699,13.54
11,5.7443404,9.7973871,9.3744345,13.51
12,5.7443342,9.7974081,9.3592358,13.53
13,5.7434053,9.8005772,9.3458862,13.55
14,5.7429581,9.8021040,9.3321075,13.61
15,5.7445903,9.7965345,9.3252544,13.62
16,5.7439137,9.7988424,9.3356667,13.69
17,5.7425065,9.8036461,9.3147335,13.60
18,5.7448101,9.7957850,9.2874861,13.59
19,5.7438564,9.7990379,9.2739487,13.62
20,5.7432795,9.8010073,9.2617664,13.60
21,5.7423344,9.8042336,9.2481489,13.62
22,5.7450790,9.7948675,9.2486591,13.58
23,5.7436299,9.7998114,9.2483253,13.54
24,5.7424994,9.8036699,9.2172346,13.61
25,5.7445822,9.7965622,9.1989698,13.59
26,5.7438402,9.7990932,9.1831408,13.59
27,5.7430630,9.8017464,9.1686010,13.62
28,5.7425432,9.8035202,9.1569490,13.62
29,5.7450027,9.7951279,9.1650305,13.64
30,5.7436795,9.7996416,9.1582727,13.66
31,5.7429881,9.8020020,9.1231241,13.61
32,5.7446928,9.7961845,9.1142931,13.64
