Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442789,9.7975969,9.4947472,23.10
2,5.7456779,9.7928267,9.5086184,23.10
3,5.7444305,9.7970800,9.5064316,23.10
4,5.7434297,9.8004951,9.4703379,23.05
5,5.7454882,9.7934732,9.4536190,23.05
6,5.7449112,9.7954397,9.4464417,23.02
7,5.7431345,9.8015022,9.4267826,22.99
8,5.7444844,9.7968960,9.4219503,22.98
9,5.7454481,9.7936096,9.4370728,22.98
10,5.7438002,9.7992306,9.4280367,22.98
11,5.7437716,9.7993279,9.3905125,22.99
12,5.7457399,9.7926149,9.3793154,22.99
13,5.7444820,9.7969036,9.3734331,23.01
14,5.7432289,9.8011789,9.3548069,23.05
15,5.7452297,9.7943535,9.3508129,23.02
16,5.7449284,9.7953815,9.3709898,23.04
17,5.7433343,9.8008204,9.3582554,23.11
18,5.7444811,9.7969074,9.3228159,23.16
19,5.7456570,9.7928982,9.3110590,23.07
20,5.7439690,9.7986546,9.3035135,23.09
21,5.7433310,9.8008308,9.2891636,23.05
22,5.7455645,9.7932129,9.2900829,23.05
23,5.7446089,9.7964716,9.3065691,23.09
24,5.7432022,9.8012705,9.2856236,23.01
25,5.7449045,9.7954626,9.2549381,23.07
26,5.7457418,9.7926083,9.2462912,23.05
27,5.7436352,9.7997932,9.2362738,23.04
28,5.7439342,9.7987728,9.2225800,23.07
29,5.7454071,9.7937498,9.2337236,23.07
30,5.7443657,9.7973003,9.2421856,23.14
31,5.7433577,9.8007402,9.2137699,23.11
32,5.7449942,9.7951574,9.1904764,23.19
