Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439523,9.7987108,9.4904490,22.57
2,5.7450809,9.7948608,9.4896507,22.56
3,5.7437229,9.7994938,9.4822063,22.56
4,5.7443876,9.7972260,9.4589920,22.53
5,5.7451267,9.7947054,9.4483032,22.52
6,5.7443533,9.7973433,9.4352713,22.50
7,5.7435803,9.7999802,9.4255219,22.50
8,5.7444186,9.7971201,9.4177399,22.52
9,5.7449288,9.7953806,9.4224072,22.54
10,5.7435856,9.7999620,9.4074755,22.50
11,5.7445426,9.7966976,9.3862762,22.53
12,5.7449179,9.7954178,9.3760366,22.54
13,5.7442245,9.7977829,9.3618717,22.53
14,5.7436047,9.7998972,9.3509321,22.52
15,5.7444286,9.7970867,9.3420591,22.47
16,5.7447643,9.7959404,9.3492222,22.44
17,5.7435942,9.7999334,9.3275223,22.41
18,5.7446351,9.7963820,9.3100071,22.30
19,5.7446380,9.7963724,9.2991972,22.29
20,5.7440162,9.7984934,9.2859087,22.28
21,5.7438269,9.7991390,9.2760811,22.24
22,5.7445040,9.7968292,9.2698908,22.27
23,5.7443218,9.7974501,9.2753897,22.30
24,5.7439861,9.7985954,9.2510033,22.35
25,5.7448549,9.7956324,9.2380190,22.41
26,5.7447653,9.7959375,9.2258282,22.40
27,5.7437644,9.7993526,9.2143621,22.52
28,5.7440195,9.7984819,9.2053595,22.42
29,5.7447901,9.7958527,9.2007122,22.47
30,5.7440090,9.7985172,9.2018595,22.46
31,5.7441263,9.7981176,9.1753368,22.52
32,5.7449083,9.7954502,9.1645956,22.50
