Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7425070,9.8036442,9.5567532,19.22
2,5.7500319,9.7780008,9.6442232,19.22
3,5.7420564,9.8051834,9.6481705,19.19
4,5.7389622,9.8157587,9.5653982,19.23
5,5.7485123,9.7831717,9.5387430,19.18
6,5.7451510,9.7946224,9.5299578,19.23
7,5.7402463,9.8113680,9.5069752,19.20
8,5.7450171,9.7950792,9.4939518,19.22
9,5.7494535,9.7799692,9.5811205,19.23
10,5.7404346,9.8107233,9.5673466,19.27
11,5.7407594,9.8096142,9.4704304,19.24
12,5.7483406,9.7837553,9.4593439,19.24
13,5.7440643,9.7983284,9.4549942,19.25
14,5.7398996,9.8125525,9.4286156,19.24
15,5.7477388,9.7858047,9.4414759,19.27
16,5.7475586,9.7864180,9.5180674,19.19
17,5.7385664,9.8171129,9.4841871,19.21
18,5.7435589,9.8000536,9.3843412,19.23
19,5.7479458,9.7851000,9.3891230,19.20
20,5.7430420,9.8018179,9.3810196,19.27
21,5.7398605,9.8126869,9.3466835,19.23
22,5.7494669,9.7799234,9.3903027,19.19
23,5.7460365,9.7916040,9.4455242,19.22
24,5.7380695,9.8188124,9.3989143,19.17
25,5.7460332,9.7916155,9.3186417,19.20
26,5.7464752,9.7901087,9.3190203,19.23
27,5.7424798,9.8037367,9.3040457,19.19
28,5.7402601,9.8113203,9.2749119,19.20
29,5.7504220,9.7766743,9.3413820,19.21
30,5.7441840,9.7979202,9.3720207,19.17
31,5.7378163,9.8196793,9.3024359,19.26
32,5.7477779,9.7856722,9.2485619,19.18
