Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442579,9.7976685,9.5006218,26.62
2,5.7448454,9.7956648,9.4950333,26.61
3,5.7446003,9.7965012,9.4849310,26.63
4,5.7446032,9.7964907,9.4761715,26.72
5,5.7444634,9.7969675,9.4636374,26.76
6,5.7448587,9.7956190,9.4550667,26.79
7,5.7444501,9.7970123,9.4455118,26.81
8,5.7443810,9.7972488,9.4350824,26.81
9,5.7447586,9.7959604,9.4298143,26.84
10,5.7445755,9.7965851,9.4197006,26.83
11,5.7443829,9.7972422,9.4113197,26.85
12,5.7447062,9.7961397,9.3980999,26.83
13,5.7447672,9.7959309,9.3893347,26.83
14,5.7444639,9.7969656,9.3791647,26.80
15,5.7445741,9.7965899,9.3693743,26.80
16,5.7448673,9.7955894,9.3640118,26.79
17,5.7447004,9.7961597,9.3538303,26.75
18,5.7444401,9.7970467,9.3444471,26.73
19,5.7449017,9.7954731,9.3325853,26.76
20,5.7448301,9.7957163,9.3234386,26.74
21,5.7444019,9.7971773,9.3138704,26.77
22,5.7446623,9.7962894,9.3045979,26.80
23,5.7446475,9.7963390,9.2986069,26.79
24,5.7447381,9.7960310,9.2885580,26.82
25,5.7444324,9.7970734,9.2785654,26.84
26,5.7448411,9.7956791,9.2679443,26.85
27,5.7446938,9.7961817,9.2588663,26.81
28,5.7443132,9.7974796,9.2488432,26.85
29,5.7447209,9.7960892,9.2414904,26.85
30,5.7445898,9.7965364,9.2345915,26.86
31,5.7445607,9.7966356,9.2257080,26.90
32,5.7444143,9.7971344,9.2150049,26.93
