Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436180,9.7998514,9.4834890,18.21
2,5.7450666,9.7949104,9.4951267,18.21
3,5.7436991,9.7995749,9.4863863,18.17
4,5.7433114,9.8008976,9.4496937,18.20
5,5.7449932,9.7951612,9.4399195,18.17
6,5.7440624,9.7983351,9.4264965,18.18
7,5.7432103,9.8012428,9.4136076,18.19
8,5.7442322,9.7977562,9.4038754,18.22
9,5.7447577,9.7959642,9.4186440,18.13
10,5.7432289,9.8011789,9.4076452,18.19
11,5.7439203,9.7988205,9.3727064,18.14
12,5.7449064,9.7954569,9.3614397,18.12
13,5.7439251,9.7988043,9.3487663,18.11
14,5.7430696,9.8017235,9.3361855,18.14
15,5.7446527,9.7963219,9.3276939,18.12
16,5.7443209,9.7974539,9.3419037,18.13
17,5.7429466,9.8021431,9.3250656,18.12
18,5.7444754,9.7969275,9.2952213,18.11
19,5.7445664,9.7966166,9.2815466,18.08
20,5.7437887,9.7992687,9.2707500,18.11
21,5.7432365,9.8011541,9.2583981,18.17
22,5.7449512,9.7953033,9.2577715,18.14
23,5.7439437,9.7987404,9.2663927,18.13
24,5.7428064,9.8026218,9.2414999,18.12
25,5.7449083,9.7954502,9.2193928,18.13
26,5.7443323,9.7974148,9.2058573,18.13
27,5.7437344,9.7994547,9.1948195,18.12
28,5.7429700,9.8020639,9.1839390,18.13
29,5.7450905,9.7948294,9.1893377,18.16
30,5.7440858,9.7982559,9.1886139,18.17
31,5.7430696,9.8017235,9.1570244,18.17
32,5.7446618,9.7962914,9.1422310,18.18
