Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444973,9.7968521,9.4808817,27.26
2,5.7450809,9.7948608,9.4780703,27.29
3,5.7442307,9.7977610,9.4706078,27.35
4,5.7445846,9.7965546,9.4495144,27.32
5,5.7451630,9.7945814,9.4382563,27.34
6,5.7446680,9.7962694,9.4262037,27.34
7,5.7440758,9.7982903,9.4185076,27.36
8,5.7446718,9.7962570,9.4121304,27.37
9,5.7449889,9.7951756,9.4116688,27.36
10,5.7442374,9.7977390,9.4002647,27.37
11,5.7447872,9.7958632,9.3823614,27.38
12,5.7452803,9.7941818,9.3723211,27.38
13,5.7445507,9.7966700,9.3600979,27.38
14,5.7440786,9.7982807,9.3513412,27.36
15,5.7448182,9.7957573,9.3457327,27.37
16,5.7450209,9.7950668,9.3478231,27.35
17,5.7443161,9.7974701,9.3331852,27.36
18,5.7446823,9.7962208,9.3168545,27.45
19,5.7449856,9.7951860,9.3053150,27.42
20,5.7443666,9.7972975,9.2937756,27.35
21,5.7442193,9.7978001,9.2869215,27.44
22,5.7447538,9.7959766,9.2808123,27.43
23,5.7447596,9.7959576,9.2840099,27.43
24,5.7444334,9.7970695,9.2646551,27.43
25,5.7447839,9.7958746,9.2503967,27.40
26,5.7448683,9.7955866,9.2387972,27.42
27,5.7443409,9.7973852,9.2264290,27.38
28,5.7444720,9.7969379,9.2186089,27.40
29,5.7446966,9.7961721,9.2139311,27.37
30,5.7445011,9.7968388,9.2151613,27.41
31,5.7443738,9.7972727,9.1943150,27.34
32,5.7448597,9.7956161,9.1832199,27.40
