Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441926,9.7978916,9.4748631,18.71
2,5.7442026,9.7978573,9.4641132,18.70
3,5.7443242,9.7974424,9.4569874,18.73
4,5.7441120,9.7981663,9.4447641,18.68
5,5.7444057,9.7971640,9.4349566,18.67
6,5.7441368,9.7980814,9.4245071,18.64
7,5.7442627,9.7976522,9.4121494,18.63
8,5.7441235,9.7981272,9.4016743,18.64
9,5.7441111,9.7981691,9.3912306,18.64
10,5.7441196,9.7981396,9.3826351,18.70
11,5.7442932,9.7975473,9.3700485,18.72
12,5.7444000,9.7971840,9.3614340,18.66
13,5.7441225,9.7981310,9.3505030,18.66
14,5.7442513,9.7976913,9.3389969,18.65
15,5.7440834,9.7982635,9.3288059,18.61
16,5.7441468,9.7980471,9.3191490,18.64
17,5.7440395,9.7984133,9.3098507,18.62
18,5.7440200,9.7984800,9.2976713,18.65
19,5.7442231,9.7977867,9.2889194,18.71
20,5.7440267,9.7984571,9.2762098,18.70
21,5.7442045,9.7978506,9.2647676,18.72
22,5.7439241,9.7988071,9.2533045,18.75
23,5.7443676,9.7972937,9.2434435,18.79
24,5.7439795,9.7986183,9.2338390,18.77
25,5.7442813,9.7975883,9.2229404,18.77
26,5.7441931,9.7978897,9.2138138,18.76
27,5.7440453,9.7983942,9.2012205,18.70
28,5.7440357,9.7984266,9.1908140,18.74
29,5.7439256,9.7988024,9.1801491,18.72
30,5.7442288,9.7977676,9.1714287,18.76
31,5.7438650,9.7990084,9.1597137,18.75
32,5.7442198,9.7977982,9.1479759,18.72
