Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440395,9.7984133,9.5025101,20.30
2,5.7457676,9.7925205,9.5309896,20.33
3,5.7434359,9.8004732,9.5302305,20.31
4,5.7426891,9.8030224,9.4813576,20.35
5,5.7470827,9.7880392,9.4600697,20.34
6,5.7445040,9.7968292,9.4594069,20.33
7,5.7414751,9.8071680,9.4367390,20.35
8,5.7447968,9.7958307,9.4285526,20.32
9,5.7455091,9.7934017,9.4641600,20.32
10,5.7429028,9.8022928,9.4521532,20.33
11,5.7433605,9.8007307,9.3990469,20.31
12,5.7469435,9.7885141,9.3944311,20.30
13,5.7440815,9.7982702,9.3838129,20.37
14,5.7412310,9.8080025,9.3598394,20.34
15,5.7455125,9.7933903,9.3650322,20.33
16,5.7451382,9.7946663,9.3943682,20.32
17,5.7427497,9.8028154,9.3715420,20.33
18,5.7439146,9.7988396,9.3217459,20.31
19,5.7468100,9.7889681,9.3242779,20.33
20,5.7433867,9.8006411,9.3088675,20.34
21,5.7418518,9.8058815,9.2837019,20.34
22,5.7456341,9.7929754,9.3018255,20.30
23,5.7446852,9.7962112,9.3209801,20.34
24,5.7422781,9.8044262,9.2910891,20.30
25,5.7450781,9.7948713,9.2503023,20.29
26,5.7464924,9.7900505,9.2505207,20.35
27,5.7422647,9.8044710,9.2354841,20.33
28,5.7426968,9.8029966,9.2112494,20.31
29,5.7460604,9.7915230,9.2359304,20.31
30,5.7440119,9.7985077,9.2462587,20.30
31,5.7424393,9.8038759,9.2091808,20.33
32,5.7459722,9.7918234,9.1754999,20.32
