Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443743,9.7972717,9.4816475,25.29
2,5.7448187,9.7957554,9.4786682,25.32
3,5.7439585,9.7986898,9.4699802,25.33
4,5.7441316,9.7980995,9.4474115,25.26
5,5.7449784,9.7952108,9.4354687,25.27
6,5.7443337,9.7974100,9.4219837,25.28
7,5.7436781,9.7996464,9.4106140,25.29
8,5.7444649,9.7969618,9.4026537,25.22
9,5.7447567,9.7959671,9.4038801,25.25
10,5.7439413,9.7987480,9.3903198,25.28
11,5.7445154,9.7967901,9.3708611,25.30
12,5.7449265,9.7953882,9.3584976,25.28
13,5.7442870,9.7975693,9.3444729,25.27
14,5.7438731,9.7989807,9.3355083,25.22
15,5.7445560,9.7966518,9.3274937,25.20
16,5.7447186,9.7960968,9.3317127,25.19
17,5.7438688,9.7989960,9.3143101,25.18
18,5.7444782,9.7969170,9.2968454,25.17
19,5.7448993,9.7954807,9.2849321,25.18
20,5.7440372,9.7984219,9.2712164,25.17
21,5.7441053,9.7981892,9.2614622,25.19
22,5.7444692,9.7969475,9.2540359,25.24
23,5.7443800,9.7972517,9.2570057,25.25
24,5.7440557,9.7983580,9.2337122,25.27
25,5.7445230,9.7967644,9.2186041,25.26
26,5.7445421,9.7966986,9.2058134,25.30
27,5.7439947,9.7985659,9.1932726,25.27
28,5.7441292,9.7981081,9.1848021,25.29
29,5.7447095,9.7961283,9.1795387,25.28
30,5.7441397,9.7980719,9.1794157,25.28
31,5.7442098,9.7978325,9.1562281,25.25
32,5.7447295,9.7960596,9.1434078,25.25
