Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436295,9.7998123,9.4889593,16.64
2,5.7445941,9.7965221,9.4934320,16.65
3,5.7429399,9.8021660,9.4802980,16.65
4,5.7439137,9.7988424,9.4577618,16.63
5,5.7446084,9.7964725,9.4465628,16.63
6,5.7437382,9.7994413,9.4329147,16.64
7,5.7429228,9.8022242,9.4205389,16.64
8,5.7439461,9.7987328,9.4107418,16.66
9,5.7443790,9.7972555,9.4189501,16.66
10,5.7429008,9.8022995,9.3992882,16.61
11,5.7441406,9.7980680,9.3801460,16.68
12,5.7443624,9.7973127,9.3695145,16.70
13,5.7436056,9.7998943,9.3551130,16.66
14,5.7432175,9.8012190,9.3433313,16.63
15,5.7439823,9.7986088,9.3348913,16.63
16,5.7440405,9.7984095,9.3422470,16.67
17,5.7431755,9.8013620,9.3160973,16.63
18,5.7443447,9.7973719,9.3007860,16.62
19,5.7441959,9.7978802,9.2901192,16.60
20,5.7434545,9.8004103,9.2777929,16.56
21,5.7432714,9.8010349,9.2675905,16.57
22,5.7443671,9.7972965,9.2627678,16.57
23,5.7436104,9.7998772,9.2653542,16.59
24,5.7435360,9.8001308,9.2365694,16.57
25,5.7443748,9.7972698,9.2257175,16.58
26,5.7441063,9.7981853,9.2134199,16.65
27,5.7432833,9.8009939,9.2040167,16.64
28,5.7434597,9.8003912,9.1947050,16.60
29,5.7446527,9.7963219,9.1932993,16.62
30,5.7432394,9.8011436,9.1889048,16.60
31,5.7437077,9.7995453,9.1626759,16.61
32,5.7446718,9.7962570,9.1532049,16.68
