Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7430010,9.8019571,9.5331707,19.73
2,5.7491894,9.7808676,9.6129732,19.75
3,5.7419863,9.8054228,9.6132917,19.71
4,5.7399273,9.8124580,9.5288162,19.68
5,5.7482929,9.7839184,9.5086231,19.65
6,5.7446890,9.7961979,9.4970884,19.64
7,5.7405200,9.8104324,9.4770994,19.61
8,5.7453933,9.7937965,9.4682846,19.61
9,5.7486696,9.7826366,9.5454226,19.58
10,5.7404051,9.8108244,9.5274515,19.65
11,5.7420406,9.8052368,9.4374132,19.63
12,5.7478600,9.7853918,9.4291563,19.51
13,5.7440033,9.7985373,9.4199781,19.62
14,5.7401724,9.8116207,9.3932171,19.62
15,5.7478719,9.7853518,9.4117308,19.69
16,5.7469473,9.7885008,9.4769449,19.70
17,5.7391415,9.8151455,9.4410582,19.66
18,5.7443008,9.7975225,9.3533211,19.64
19,5.7473707,9.7870579,9.3560867,19.65
20,5.7432027,9.8012695,9.3434353,19.56
21,5.7402687,9.8112907,9.3154097,19.62
22,5.7490606,9.7813053,9.3556061,19.60
23,5.7452698,9.7942181,9.4056196,19.63
24,5.7391329,9.8151751,9.3490934,19.66
25,5.7462730,9.7907982,9.2810764,19.66
26,5.7459426,9.7919235,9.2791147,19.62
27,5.7429256,9.8022146,9.2636747,19.62
28,5.7406530,9.8099775,9.2334242,19.68
29,5.7495785,9.7795439,9.2982521,19.70
30,5.7437477,9.7994099,9.3247595,19.63
31,5.7386074,9.8169727,9.2536068,19.68
32,5.7481108,9.7845383,9.2075586,19.58
