Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440214,9.7984753,9.4816113,17.31
2,5.7438111,9.7991934,9.4685869,17.34
3,5.7441406,9.7980680,9.4588490,17.37
4,5.7438755,9.7989731,9.4496984,17.35
5,5.7441998,9.7978668,9.4389725,17.34
6,5.7438927,9.7989140,9.4280148,17.34
7,5.7438450,9.7990770,9.4180365,17.30
8,5.7438736,9.7989798,9.4107218,17.30
9,5.7439241,9.7988071,9.3976345,17.24
10,5.7441444,9.7980556,9.3879290,17.26
11,5.7438111,9.7991934,9.3780451,17.20
12,5.7441139,9.7981596,9.3667698,17.29
13,5.7437677,9.7993412,9.3555784,17.28
14,5.7439308,9.7987843,9.3455935,17.30
15,5.7437320,9.7994633,9.3373556,17.31
16,5.7438841,9.7989435,9.3258915,17.35
17,5.7441320,9.7980976,9.3174858,17.34
18,5.7439542,9.7987041,9.3066368,17.31
19,5.7440672,9.7983189,9.2964287,17.35
20,5.7437572,9.7993765,9.2856874,17.35
21,5.7440052,9.7985306,9.2769632,17.31
22,5.7437077,9.7995453,9.2663603,17.25
23,5.7438588,9.7990303,9.2554750,17.33
24,5.7438970,9.7988997,9.2464876,17.36
25,5.7438326,9.7991199,9.2328587,17.40
26,5.7439723,9.7986431,9.2220774,17.43
27,5.7437496,9.7994032,9.2113781,17.42
28,5.7441907,9.7978983,9.2044096,17.42
29,5.7437849,9.7992821,9.1928959,17.39
30,5.7439814,9.7986116,9.1830816,17.41
31,5.7439022,9.7988825,9.1754494,17.39
32,5.7440186,9.7984848,9.1631784,17.37
