Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444229,9.7971058,9.5300856,27.84
2,5.7488265,9.7821016,9.6029177,27.75
3,5.7424564,9.8038168,9.6028156,27.80
4,5.7415671,9.8068533,9.5202503,27.73
5,5.7488217,9.7821188,9.5097685,27.75
6,5.7447195,9.7960939,9.4975128,27.76
7,5.7407341,9.8097000,9.4795189,27.76
8,5.7457781,9.7924852,9.4685621,27.78
9,5.7483740,9.7836428,9.5409088,27.81
10,5.7411799,9.8081770,9.5259132,27.78
11,5.7431598,9.8014154,9.4423933,27.80
12,5.7486343,9.7827559,9.4425449,27.81
13,5.7446070,9.7964783,9.4284945,27.83
14,5.7404890,9.8105373,9.4045305,27.79
15,5.7472382,9.7875099,9.4174652,27.81
16,5.7473383,9.7871695,9.4783392,27.77
17,5.7406368,9.8100328,9.4444017,27.74
18,5.7444725,9.7969370,9.3662395,27.75
19,5.7478251,9.7855110,9.3745661,27.76
20,5.7442713,9.7976227,9.3613653,27.69
21,5.7405634,9.8102837,9.3312740,27.75
22,5.7487040,9.7825193,9.3623753,27.75
23,5.7458010,9.7924070,9.4120607,27.76
24,5.7402234,9.8114462,9.3623238,27.77
25,5.7465372,9.7898979,9.2996645,27.78
26,5.7465210,9.7899532,9.3067894,27.72
27,5.7436209,9.7998419,9.2938662,27.74
28,5.7413917,9.8074532,9.2633123,27.72
29,5.7493501,9.7803211,9.3149576,27.70
30,5.7446089,9.7964716,9.3441687,27.69
31,5.7398891,9.8125887,9.2862673,27.69
32,5.7478695,9.7853603,9.2363749,27.73
