Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444134,9.7971382,9.5376005,22.03
2,5.7477436,9.7857885,9.5952644,22.06
3,5.7416778,9.8064766,9.5943480,22.06
4,5.7424631,9.8037939,9.5206861,22.14
5,5.7479186,9.7851925,9.5120211,22.11
6,5.7443051,9.7975073,9.5002203,22.10
7,5.7408924,9.8091593,9.4778519,22.10
8,5.7453775,9.7938499,9.4750376,22.14
9,5.7473660,9.7870750,9.5314035,22.17
10,5.7410049,9.8087749,9.5085325,22.16
11,5.7434855,9.8003035,9.4351959,22.26
12,5.7474947,9.7866364,9.4380417,22.22
13,5.7442870,9.7975693,9.4231930,22.21
14,5.7405281,9.8104048,9.3974581,22.17
15,5.7466021,9.7896767,9.4136324,22.24
16,5.7466192,9.7896185,9.4615030,22.20
17,5.7409153,9.8090811,9.4175425,22.18
18,5.7445436,9.7966938,9.3619671,22.13
19,5.7471151,9.7879286,9.3605976,22.11
20,5.7436733,9.7996635,9.3484650,22.09
21,5.7412157,9.8080549,9.3211470,22.05
22,5.7477317,9.7858286,9.3525486,22.02
23,5.7450771,9.7948742,9.3909626,22.02
24,5.7404871,9.8105440,9.3419037,21.98
25,5.7466540,9.7894993,9.2909498,21.98
26,5.7458715,9.7921667,9.2903767,21.98
27,5.7430525,9.8017817,9.2791958,21.94
28,5.7418776,9.8057938,9.2535315,22.01
29,5.7482376,9.7841072,9.2978773,22.04
30,5.7437744,9.7993183,9.3201361,22.04
31,5.7408419,9.8093319,9.2635450,22.06
32,5.7476001,9.7862778,9.2244453,22.04
