Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442484,9.7977009,9.4700775,24.51
2,5.7459831,9.7917852,9.4905863,24.50
3,5.7442446,9.7977142,9.4942350,24.47
4,5.7434182,9.8005333,9.4518108,24.50
5,5.7462487,9.7908812,9.4333372,24.55
6,5.7454443,9.7936230,9.4359808,24.52
7,5.7423449,9.8041973,9.4116764,24.55
8,5.7449064,9.7954569,9.4055805,24.59
9,5.7455420,9.7932892,9.4315434,24.61
10,5.7439537,9.7987061,9.4243393,24.60
11,5.7436833,9.7996292,9.3789358,24.57
12,5.7467976,9.7890110,9.3672171,24.60
13,5.7446008,9.7964983,9.3690720,24.57
14,5.7424541,9.8038254,9.3422413,24.60
15,5.7455373,9.7933054,9.3416853,24.64
16,5.7451072,9.7947721,9.3694696,24.62
17,5.7434273,9.8005028,9.3532782,24.61
18,5.7443256,9.7974377,9.3099957,24.65
19,5.7468815,9.7887249,9.3065243,24.64
20,5.7435689,9.8000193,9.3026381,24.62
21,5.7427683,9.8027515,9.2755632,24.51
22,5.7457237,9.7926702,9.2834234,24.52
23,5.7447777,9.7958956,9.3008680,24.54
24,5.7429447,9.8021498,9.2759409,24.46
25,5.7447557,9.7959709,9.2391224,24.43
26,5.7466173,9.7896252,9.2387104,24.46
27,5.7428432,9.8024969,9.2266769,24.54
28,5.7435222,9.8001785,9.2071199,24.63
29,5.7457690,9.7925158,9.2223158,24.62
30,5.7445669,9.7966137,9.2335577,24.63
31,5.7431154,9.8015671,9.2007122,24.68
32,5.7453451,9.7939606,9.1727600,24.72
