Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441187,9.7981434,9.4788046,24.59
2,5.7445068,9.7968197,9.4697170,24.62
3,5.7444382,9.7970533,9.4620609,24.61
4,5.7444687,9.7969494,9.4483662,24.65
5,5.7451200,9.7947283,9.4362898,24.58
6,5.7444067,9.7971611,9.4241629,24.59
7,5.7438507,9.7990580,9.4127932,24.64
8,5.7445612,9.7966337,9.4077406,24.65
9,5.7450452,9.7949829,9.4023018,24.71
10,5.7445965,9.7965136,9.3914537,24.70
11,5.7450051,9.7951202,9.3797226,24.69
12,5.7456679,9.7928600,9.3723612,24.70
13,5.7445774,9.7965784,9.3614674,24.56
14,5.7439194,9.7988234,9.3484488,24.50
15,5.7447414,9.7960186,9.3425331,24.48
16,5.7447982,9.7958260,9.3392715,24.43
17,5.7444677,9.7969522,9.3240614,24.45
18,5.7448425,9.7956743,9.3118248,24.41
19,5.7450824,9.7948570,9.3015633,24.40
20,5.7443562,9.7973337,9.2900038,24.44
21,5.7441940,9.7978859,9.2801933,24.40
22,5.7445164,9.7967863,9.2716150,24.42
23,5.7445831,9.7965593,9.2703543,24.38
24,5.7443380,9.7973948,9.2507172,24.27
25,5.7447023,9.7961531,9.2380114,24.35
26,5.7448545,9.7956333,9.2264957,24.36
27,5.7442465,9.7977076,9.2156982,24.35
28,5.7443118,9.7974844,9.2052040,24.36
29,5.7444639,9.7969656,9.1968412,24.35
30,5.7443409,9.7973852,9.1928930,24.35
31,5.7446265,9.7964106,9.1770668,24.34
32,5.7449780,9.7952127,9.1661062,24.33
