Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7448444,9.7956686,9.5044088,19.61
2,5.7465506,9.7898521,9.5043039,19.58
3,5.7431850,9.8013296,9.4910526,19.60
4,5.7402902,9.8112173,9.4621296,19.61
5,5.7491117,9.7811317,9.5077991,19.63
6,5.7445011,9.7968388,9.5478916,19.66
7,5.7392683,9.8147116,9.4851360,19.67
8,5.7466564,9.7894917,9.4284153,19.63
9,5.7455397,9.7932978,9.4275208,19.65
10,5.7425537,9.8034840,9.4131136,19.63
11,5.7416396,9.8066063,9.3856716,19.58
12,5.7488489,9.7820263,9.4505196,19.61
13,5.7436209,9.7998419,9.4693403,19.61
14,5.7391844,9.8149986,9.4005013,19.64
15,5.7479053,9.7852383,9.3604336,19.65
16,5.7449722,9.7952328,9.3544006,19.63
17,5.7414575,9.8072281,9.3396196,19.56
18,5.7435026,9.8002453,9.3167419,19.58
19,5.7487335,9.7824192,9.3922567,19.62
20,5.7420378,9.8052464,9.3868923,19.61
21,5.7400851,9.8119183,9.3082991,19.62
22,5.7482476,9.7840729,9.2925138,19.65
23,5.7442760,9.7976065,9.2794313,19.71
24,5.7404361,9.8107195,9.2587967,19.69
25,5.7452688,9.7942209,9.2528028,19.70
26,5.7481980,9.7842417,9.3240776,19.68
27,5.7400656,9.8119850,9.3058519,19.69
28,5.7424078,9.8039827,9.2203016,19.70
29,5.7477341,9.7858210,9.2138805,19.73
30,5.7438703,9.7989912,9.2029638,19.78
31,5.7399225,9.8124743,9.1766853,19.71
32,5.7477112,9.7858992,9.1966162,19.73
