Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436938,9.7995930,9.5886412,27.89
2,5.7544680,9.7629318,9.7209797,27.91
3,5.7399082,9.8125229,9.7233295,27.93
4,5.7370119,9.8224335,9.6042442,27.84
5,5.7508821,9.7751102,9.5714359,27.82
6,5.7454491,9.7936058,9.5659485,27.96
7,5.7401743,9.8116140,9.5473557,27.91
8,5.7473884,9.7869978,9.5400143,27.93
9,5.7526150,9.7692223,9.6725969,27.95
10,5.7374773,9.8208399,9.6425323,28.01
11,5.7401781,9.8116007,9.5149937,28.00
12,5.7505336,9.7762957,9.5136099,27.96
13,5.7445049,9.7968264,9.5013561,27.96
14,5.7382593,9.8181639,9.4788437,27.91
15,5.7512207,9.7739592,9.5062838,27.89
16,5.7504168,9.7766924,9.6126213,27.89
17,5.7358932,9.8262653,9.5598688,27.91
18,5.7437840,9.7992849,9.4345951,27.99
19,5.7485113,9.7831755,9.4524345,28.01
20,5.7436600,9.7997084,9.4357748,28.05
21,5.7384501,9.8175106,9.4045944,28.05
22,5.7537351,9.7654190,9.4742203,28.06
23,5.7481213,9.7845030,9.5463495,28.06
24,5.7339692,9.8328609,9.4753027,28.06
25,5.7472754,9.7873831,9.3744478,28.05
26,5.7475739,9.7863665,9.3877773,27.99
27,5.7426262,9.8032370,9.3679790,27.96
28,5.7396564,9.8133841,9.3301706,27.95
29,5.7550273,9.7610340,9.4357595,27.94
30,5.7451987,9.7944603,9.4787560,27.95
31,5.7341638,9.8321934,9.3945961,27.95
32,5.7487793,9.7822628,9.3210688,27.96
