Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445655,9.7966194,9.5201721,22.21
2,5.7472548,9.7874537,9.5736198,22.22
3,5.7417903,9.8060923,9.5667830,22.22
4,5.7428961,9.8023157,9.4985676,22.21
5,5.7478194,9.7855301,9.4935684,22.20
6,5.7443047,9.7975092,9.4803209,22.24
7,5.7408485,9.8093090,9.4571676,22.22
8,5.7453146,9.7940655,9.4593077,22.19
9,5.7469244,9.7885790,9.5089464,22.24
10,5.7414036,9.8074131,9.4809675,22.17
11,5.7436981,9.7995787,9.4175739,22.16
12,5.7473040,9.7872858,9.4218826,22.14
13,5.7439995,9.7985506,9.4076939,22.13
14,5.7407312,9.8097105,9.3830748,22.13
15,5.7464504,9.7901936,9.4018097,22.11
16,5.7461476,9.7912254,9.4422150,22.05
17,5.7412739,9.8078556,9.4016590,22.12
18,5.7446680,9.7962694,9.3490086,22.11
19,5.7470231,9.7882423,9.3504009,22.14
20,5.7433901,9.8006296,9.3379917,22.17
21,5.7413454,9.8076115,9.3097467,22.11
22,5.7476220,9.7862024,9.3420858,22.14
23,5.7450113,9.7950983,9.3738050,22.16
24,5.7407665,9.8095894,9.3246269,22.13
25,5.7469559,9.7884712,9.2801304,22.12
26,5.7457676,9.7925205,9.2791128,22.15
27,5.7425585,9.8034678,9.2660904,22.11
28,5.7427464,9.8028269,9.2445955,22.06
29,5.7479486,9.7850904,9.2861967,22.08
30,5.7430725,9.8017130,9.3051434,22.07
31,5.7417932,9.8060818,9.2492504,22.06
32,5.7474566,9.7867661,9.2136803,22.11
