Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439752,9.7986326,9.4900789,21.28
2,5.7454696,9.7935371,9.5040684,21.27
3,5.7441053,9.7981892,9.5000496,21.24
4,5.7432647,9.8010578,9.4621630,21.25
5,5.7454920,9.7934599,9.4489546,21.25
6,5.7446399,9.7963657,9.4426470,21.27
7,5.7431698,9.8013811,9.4235458,21.28
8,5.7445712,9.7965994,9.4189548,21.22
9,5.7452040,9.7944422,9.4353695,21.22
10,5.7437100,9.7995377,9.4261465,21.20
11,5.7439098,9.7988558,9.3894777,21.27
12,5.7455549,9.7932453,9.3771248,21.22
13,5.7441897,9.7979012,9.3708420,21.23
14,5.7432423,9.8011341,9.3543310,21.21
15,5.7453399,9.7939787,9.3501463,21.25
16,5.7447262,9.7960711,9.3684616,21.22
17,5.7432070,9.8012543,9.3534803,21.21
18,5.7446156,9.7964487,9.3186617,21.24
19,5.7454329,9.7936621,9.3063812,21.22
20,5.7437968,9.7992411,9.2987099,21.22
21,5.7435012,9.8002501,9.2850714,21.23
22,5.7453156,9.7940617,9.2881765,21.22
23,5.7444539,9.7969999,9.2997303,21.22
24,5.7431936,9.8013000,9.2775259,21.24
25,5.7450495,9.7949686,9.2497988,21.23
26,5.7453604,9.7939091,9.2408762,21.21
27,5.7434354,9.8004751,9.2286386,21.23
28,5.7435846,9.7999649,9.2174292,21.24
29,5.7453566,9.7939215,9.2291374,21.22
30,5.7442560,9.7976751,9.2321405,21.19
31,5.7433128,9.8008938,9.2020245,21.22
32,5.7450037,9.7951250,9.1815348,21.22
