Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442074,9.7978411,9.4708977,19.64
2,5.7440405,9.7984095,9.4615946,19.66
3,5.7441707,9.7979660,9.4508438,19.64
4,5.7442856,9.7975740,9.4407120,19.66
5,5.7440839,9.7982626,9.4284487,19.64
6,5.7442760,9.7976065,9.4176340,19.62
7,5.7438827,9.7989483,9.4057541,19.65
8,5.7442112,9.7978277,9.3956518,19.61
9,5.7439795,9.7986183,9.3849239,19.65
10,5.7441187,9.7981434,9.3743992,19.63
11,5.7442074,9.7978411,9.3638363,19.59
12,5.7442417,9.7977238,9.3509903,19.60
13,5.7442932,9.7975473,9.3399076,19.55
14,5.7438684,9.7989979,9.3281717,19.62
15,5.7443008,9.7975225,9.3205271,19.56
16,5.7439890,9.7985859,9.3082447,19.66
17,5.7441688,9.7979727,9.2984028,19.69
18,5.7440710,9.7983065,9.2892828,19.71
19,5.7442665,9.7976389,9.2766161,19.73
20,5.7441411,9.7980671,9.2653494,19.68
21,5.7438207,9.7991600,9.2545481,19.74
22,5.7441130,9.7981625,9.2477007,19.76
23,5.7438865,9.7989359,9.2346096,19.77
24,5.7441511,9.7980328,9.2238379,19.80
25,5.7439470,9.7987289,9.2134867,19.86
26,5.7442231,9.7977867,9.2005568,19.90
27,5.7439451,9.7987356,9.1888218,19.91
28,5.7439041,9.7988758,9.1782722,19.97
29,5.7440257,9.7984600,9.1703272,19.96
30,5.7440863,9.7982540,9.1576433,19.91
31,5.7442737,9.7976151,9.1477871,19.95
32,5.7438459,9.7990742,9.1367865,19.91
