Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7449651,9.7952566,9.4930449,26.76
2,5.7457156,9.7926979,9.4861488,26.76
3,5.7435322,9.8001442,9.4743328,26.73
4,5.7441530,9.7980261,9.4614935,26.71
5,5.7454433,9.7936258,9.4718752,26.69
6,5.7446070,9.7964783,9.4752302,26.69
7,5.7437153,9.7995195,9.4471455,26.70
8,5.7451320,9.7946873,9.4270582,26.62
9,5.7454395,9.7936392,9.4219503,26.69
10,5.7433748,9.8006821,9.4064589,26.58
11,5.7442889,9.7975626,9.3979349,26.57
12,5.7456236,9.7930117,9.4110699,26.54
13,5.7444067,9.7971611,9.4080420,26.54
14,5.7438054,9.7992125,9.3768215,26.57
15,5.7458057,9.7923908,9.3619480,26.58
16,5.7452221,9.7943802,9.3570433,26.53
17,5.7436266,9.7998228,9.3403196,26.53
18,5.7445889,9.7965393,9.3380957,26.53
19,5.7456975,9.7927599,9.3511410,26.55
20,5.7441387,9.7980747,9.3444233,26.61
21,5.7442508,9.7976923,9.3126345,26.60
22,5.7459736,9.7918186,9.3018627,26.64
23,5.7446823,9.7962208,9.2963572,26.63
24,5.7434397,9.8004608,9.2789278,26.62
25,5.7450800,9.7948647,9.2761211,26.62
26,5.7452736,9.7942047,9.2913513,26.62
27,5.7438011,9.7992268,9.2793617,26.67
28,5.7447090,9.7961302,9.2486391,26.67
29,5.7458773,9.7921467,9.2392769,26.67
30,5.7442770,9.7976036,9.2329006,26.65
31,5.7435083,9.8002253,9.2191639,26.70
32,5.7455244,9.7933493,9.2170086,26.71
