Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439408,9.7987499,9.4872799,21.65
2,5.7452898,9.7941494,9.4874163,21.67
3,5.7440343,9.7984314,9.4899511,21.62
4,5.7438049,9.7992144,9.4588385,21.59
5,5.7449255,9.7953920,9.4483223,21.61
6,5.7446337,9.7963867,9.4347467,21.59
7,5.7437000,9.7995720,9.4238644,21.58
8,5.7439380,9.7987604,9.4189453,21.53
9,5.7454185,9.7937107,9.4239054,21.52
10,5.7438049,9.7992144,9.4206858,21.45
11,5.7441425,9.7980614,9.3902817,21.44
12,5.7452216,9.7943821,9.3802023,21.44
13,5.7444906,9.7968740,9.3677711,21.43
14,5.7437754,9.7993155,9.3583612,21.43
15,5.7444921,9.7968702,9.3510809,21.43
16,5.7453375,9.7939873,9.3617430,21.44
17,5.7433338,9.8008213,9.3500042,21.46
18,5.7442417,9.7977238,9.3232832,21.48
19,5.7452073,9.7944307,9.3123522,21.44
20,5.7443008,9.7975225,9.2993898,21.49
21,5.7435226,9.8001776,9.2906942,21.45
22,5.7444801,9.7969103,9.2833157,21.49
23,5.7449288,9.7953806,9.2965145,21.55
24,5.7433758,9.8006783,9.2761927,21.57
25,5.7446098,9.7964678,9.2544985,21.60
26,5.7450361,9.7950144,9.2429876,21.61
27,5.7440953,9.7982235,9.2301054,21.64
28,5.7435107,9.8002176,9.2201605,21.68
29,5.7446604,9.7962952,9.2152376,21.70
30,5.7446766,9.7962408,9.2257938,21.74
31,5.7436199,9.7998457,9.2010870,21.76
32,5.7449675,9.7952490,9.1840992,21.71
