Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439699,9.7986507,9.4775295,18.89
2,5.7441769,9.7979450,9.4695396,18.81
3,5.7439537,9.7987061,9.4566164,18.83
4,5.7442799,9.7975941,9.4463558,18.83
5,5.7440190,9.7984838,9.4367447,18.82
6,5.7441950,9.7978830,9.4239874,18.84
7,5.7440019,9.7985420,9.4119835,18.83
8,5.7439876,9.7985907,9.4012327,18.81
9,5.7440033,9.7985373,9.3929634,18.81
10,5.7439451,9.7987356,9.3795004,18.81
11,5.7442875,9.7975674,9.3695202,18.85
12,5.7440662,9.7983217,9.3597832,18.83
13,5.7443051,9.7975073,9.3479271,18.77
14,5.7441230,9.7981291,9.3366451,18.76
15,5.7442741,9.7976131,9.3266611,18.77
16,5.7441444,9.7980556,9.3186588,18.76
17,5.7440948,9.7982244,9.3070745,18.78
18,5.7443438,9.7973757,9.2990875,18.76
19,5.7440796,9.7982769,9.2875118,18.76
20,5.7442760,9.7976065,9.2769012,18.77
21,5.7440567,9.7983551,9.2660036,18.76
22,5.7443137,9.7974787,9.2564392,18.74
23,5.7439423,9.7987452,9.2469521,18.76
24,5.7440529,9.7983685,9.2356977,18.73
25,5.7442236,9.7977858,9.2271366,18.74
26,5.7440023,9.7985401,9.2146311,18.74
27,5.7441010,9.7982035,9.2039251,18.77
28,5.7438631,9.7990150,9.1927977,18.77
29,5.7441802,9.7979336,9.1839027,18.74
30,5.7438831,9.7989473,9.1718788,18.74
31,5.7441950,9.7978830,9.1606083,18.80
32,5.7442284,9.7977695,9.1524315,18.75
