Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7437177,9.7995119,9.4725275,17.59
2,5.7444534,9.7970018,9.4639235,17.60
3,5.7439127,9.7988462,9.4607182,17.54
4,5.7441435,9.7980585,9.4385710,17.57
5,5.7447138,9.7961130,9.4279480,17.60
6,5.7444086,9.7971544,9.4169598,17.62
7,5.7434168,9.8005390,9.4041414,17.66
8,5.7438869,9.7989340,9.3957405,17.66
9,5.7444582,9.7969856,9.3881149,17.64
10,5.7437143,9.7995224,9.3788099,17.64
11,5.7441998,9.7978668,9.3598890,17.64
12,5.7448974,9.7954874,9.3479395,17.58
13,5.7440739,9.7982969,9.3367968,17.64
14,5.7434211,9.8005238,9.3224363,17.64
15,5.7439785,9.7986221,9.3135548,17.64
16,5.7446384,9.7963705,9.3121147,17.64
17,5.7437038,9.7995586,9.2976284,17.67
18,5.7443495,9.7973566,9.2819595,17.61
19,5.7448931,9.7955027,9.2698784,17.67
20,5.7439756,9.7986317,9.2578878,17.62
21,5.7434888,9.8002930,9.2453566,17.69
22,5.7442665,9.7976389,9.2352877,17.64
23,5.7444239,9.7971029,9.2380095,17.63
24,5.7438002,9.7992306,9.2193813,17.59
25,5.7445478,9.7966795,9.2059011,17.62
26,5.7448549,9.7956324,9.1966314,17.64
27,5.7438145,9.7991810,9.1850166,17.66
28,5.7437010,9.7995691,9.1735992,17.61
29,5.7440901,9.7982407,9.1626301,17.55
30,5.7441607,9.7980003,9.1637964,17.57
31,5.7439756,9.7986317,9.1418295,17.61
32,5.7444859,9.7968912,9.1301556,17.68
